"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S11] F2: 126, Sample, drugX"	"Found in Sample: [S12] F2: 127N, Sample, drugX"	"Found in Sample: [S13] F2: 127C, Sample, drugX"	"Found in Sample: [S14] F2: 128N, Sample, drugX"	"Found in Sample: [S15] F2: 128C, Sample, drugX"	"Found in Sample: [S16] F2: 129N, Sample, drugX"	"Found in Sample: [S17] F2: 129C, Sample, drugX"	"Found in Sample: [S18] F2: 130N, Sample, drugX"	"Found in Sample: [S19] F2: 130C, Sample, drugX"	"Found in Sample: [S20] F2: 131, Sample, drugX"	"Modifications"	"Area: 126, drugX"	"Area: 127N, drugX"	"Area: 127C, drugX"	"Area: 128N, drugX"	"Area: 128C, drugX"	"Area: 129N, drugX"	"Area: 129C, drugX"	"Area: 130N, drugX"	"Area: 130C, drugX"	"Area: 131, drugX"	"Abundance Ratio: (127N, drugX) / (126, drugX)"	"Abundance Ratio: (127C, drugX) / (126, drugX)"	"Abundance Ratio: (128N, drugX) / (126, drugX)"	"Abundance Ratio: (128C, drugX) / (126, drugX)"	"Abundance Ratio: (129N, drugX) / (126, drugX)"	"Abundance Ratio: (129C, drugX) / (126, drugX)"	"Abundance Ratio: (130N, drugX) / (126, drugX)"	"Abundance Ratio: (130C, drugX) / (126, drugX)"	"Abundance Ratio: (131, drugX) / (126, drugX)"	"Abundance: F2: 126, Sample, drugX"	"Abundance: F2: 127N, Sample, drugX"	"Abundance: F2: 127C, Sample, drugX"	"Abundance: F2: 128N, Sample, drugX"	"Abundance: F2: 128C, Sample, drugX"	"Abundance: F2: 129N, Sample, drugX"	"Abundance: F2: 129C, Sample, drugX"	"Abundance: F2: 130N, Sample, drugX"	"Abundance: F2: 130C, Sample, drugX"	"Abundance: F2: 131, Sample, drugX"	"Abundances Count: F2: 126, Sample, drugX"	"Abundances Count: F2: 127N, Sample, drugX"	"Abundances Count: F2: 127C, Sample, drugX"	"Abundances Count: F2: 128N, Sample, drugX"	"Abundances Count: F2: 128C, Sample, drugX"	"Abundances Count: F2: 129N, Sample, drugX"	"Abundances Count: F2: 129C, Sample, drugX"	"Abundances Count: F2: 130N, Sample, drugX"	"Abundances Count: F2: 130C, Sample, drugX"	"Abundances Count: F2: 131, Sample, drugX"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"P47736-4"	"Isoform 4 of Rap1 GTPase-activating protein 1 OS=Homo sapiens GN=RAP1GAP"	"0"	"6.23388769344733"	"4.81430536451169"	"2"	"2"	"2"	"1"	"727"	"80.595"	"6.18"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e5"	"2.4e5"	"3.6e5"	"4.0e5"	"3.6e5"	"3.3e5"	"3.2e5"	"3.4e5"	"2.7e5"	"3.5e5"	"0.855"	"1.104"	"1.281"	"1.277"	"1.062"	"0.899"	"1.124"	"0.892"	"0.974"	"78.0"	"66.7"	"86.1"	"99.9"	"99.6"	"82.8"	"70.1"	"87.7"	"69.6"	"76.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.125"	"0"	"6.30109810829163"	"2"
"False"	"High"	"IsMasterProtein"	"P29084"	"Transcription initiation factor IIE subunit beta OS=Homo sapiens GN=GTF2E2 PE=1 SV=1"	"0"	"6.20030719449138"	"9.27835051546392"	"2"	"2"	"2"	"1"	"291"	"33.023"	"9.66"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e6"	"1.7e6"	"2.3e6"	"2.3e6"	"2.2e6"	"1.9e6"	"1.7e6"	"2.0e6"	"1.8e6"	"2.2e6"	"0.885"	"1.206"	"1.181"	"1.116"	"0.995"	"0.891"	"1.047"	"0.953"	"1.161"	"228.6"	"202.4"	"275.6"	"269.9"	"255.1"	"227.4"	"203.6"	"239.3"	"217.9"	"265.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.212"	"0"	"5.96355438232422"	"2"
"False"	"High"	"IsMasterProtein"	"Q5JTD0"	"Tight junction-associated protein 1 OS=Homo sapiens GN=TJAP1 PE=1 SV=1"	"0"	"6.1874889194845"	"2.69299820466786"	"2"	"2"	"2"	"1"	"557"	"61.783"	"5.97"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.7e6"	"2.6e6"	"3.4e6"	"3.2e6"	"3.1e6"	"3.3e6"	"3.2e6"	"3.6e6"	"2.7e6"	"2.6e6"	"0.713"	"0.895"	"0.863"	"0.832"	"0.882"	"0.872"	"0.955"	"0.721"	"0.709"	"417.9"	"298.1"	"373.9"	"360.8"	"347.7"	"368.5"	"364.4"	"398.9"	"301.4"	"296.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.155"	"0"	"6.11036443710327"	"2"
"False"	"High"	"IsMasterProtein"	"P17028"	"Zinc finger protein 24 OS=Homo sapiens GN=ZNF24 PE=1 SV=4"	"0"	"6.18256685588862"	"3.53260869565217"	"1"	"1"	"1"	"1"	"368"	"42.129"	"6.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e7"	"1.4e7"	"1.8e7"	"1.9e7"	"1.8e7"	"1.7e7"	"1.5e7"	"1.7e7"	"1.3e7"	"1.5e7"	"0.820"	"1.062"	"1.128"	"1.085"	"0.991"	"0.880"	"0.983"	"0.753"	"0.875"	"244.0"	"200.0"	"259.1"	"275.2"	"264.7"	"241.7"	"214.6"	"239.9"	"183.7"	"213.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.101"	"0"	"5.13582324981689"	"1"
"False"	"High"	"IsMasterProtein"	"Q13574"	"Diacylglycerol kinase zeta OS=Homo sapiens GN=DGKZ PE=1 SV=3"	"0"	"6.17829000270162"	"0.984780662488809"	"1"	"1"	"1"	"1"	"1117"	"124.05"	"9.04"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.7e6"	"4.5e6"	"6.6e6"	"6.1e6"	"5.6e6"	"5.1e6"	"4.8e6"	"5.8e6"	"4.3e6"	"4.7e6"	"0.788"	"1.165"	"1.080"	"0.990"	"0.899"	"0.842"	"1.019"	"0.766"	"0.838"	"186.5"	"147.0"	"217.2"	"201.4"	"184.7"	"167.7"	"157.1"	"190.0"	"142.9"	"156.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.037"	"0"	"5.00449132919312"	"1"
"False"	"High"	"IsMasterProtein"	"Q9H9Q4"	"Non-homologous end-joining factor 1 OS=Homo sapiens GN=NHEJ1 PE=1 SV=1"	"0"	"6.15193410459601"	"5.35117056856187"	"1"	"1"	"1"	"1"	"299"	"33.316"	"5.97"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e7"	"1.4e7"	"1.6e7"	"1.5e7"	"1.5e7"	"1.5e7"	"1.6e7"	"1.6e7"	"1.1e7"	"1.2e7"	"0.721"	"0.832"	"0.759"	"0.786"	"0.777"	"0.822"	"0.813"	"0.558"	"0.637"	"232.2"	"167.5"	"193.3"	"176.2"	"182.4"	"180.5"	"190.9"	"188.7"	"129.6"	"148.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.233"	"0"	"4.01478958129883"	"1"
"False"	"High"	"IsMasterProtein"	"Q92560"	"Ubiquitin carboxyl-terminal hydrolase BAP1 OS=Homo sapiens GN=BAP1 PE=1 SV=2"	"0"	"6.12239832027073"	"1.50891632373114"	"1"	"1"	"1"	"1"	"729"	"80.312"	"6.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e7"	"9.0e6"	"1.2e7"	"1.4e7"	"1.4e7"	"1.2e7"	"1.1e7"	"1.1e7"	"8.8e6"	"1.1e7"	"0.765"	"1.022"	"1.153"	"1.178"	"0.987"	"0.945"	"0.929"	"0.749"	"0.906"	"180.6"	"138.1"	"184.6"	"208.2"	"212.7"	"178.2"	"170.6"	"167.7"	"135.3"	"163.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.07"	"0"	"3.47163081169128"	"1"
"False"	"High"	"IsMasterProtein"	"Q969T7"	"7-methylguanosine phosphate-specific 5'-nucleotidase OS=Homo sapiens GN=NT5C3B PE=1 SV=4"	"0"	"6.11562774412635"	"8.33333333333333"	"3"	"3"	"3"	"1"	"300"	"34.367"	"6.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.4e6"	"3.0e6"	"4.0e6"	"4.1e6"	"3.9e6"	"3.7e6"	"3.6e6"	"3.5e6"	"3.1e6"	"3.4e6"	"0.863"	"1.157"	"1.182"	"1.126"	"1.052"	"1.033"	"1.009"	"0.885"	"0.977"	"509.0"	"439.2"	"588.9"	"601.5"	"573.2"	"535.7"	"525.6"	"513.7"	"450.7"	"497.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.413"	"0"	"9.92357110977173"	"3"
"False"	"High"	"IsMasterProtein"	"P84090"	"Enhancer of rudimentary homolog OS=Homo sapiens GN=ERH PE=1 SV=1"	"0"	"6.11294562194904"	"10.5769230769231"	"1"	"1"	"1"	"1"	"104"	"12.251"	"5.92"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e7"	"2.0e7"	"2.1e7"	"1.9e7"	"1.8e7"	"1.7e7"	"2.2e7"	"2.2e7"	"1.6e7"	"1.3e7"	"0.775"	"0.794"	"0.747"	"0.685"	"0.669"	"0.836"	"0.847"	"0.613"	"0.488"	"489.6"	"379.5"	"388.7"	"365.9"	"335.6"	"327.5"	"409.4"	"414.9"	"300.2"	"239.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.389"	"0"	"4.70295381546021"	"1"
"False"	"High"	"IsMasterProtein"	"Q8WUE5"	"Cancer/testis antigen 55 OS=Homo sapiens GN=CT55 PE=1 SV=1"	"0"	"6.10684878687013"	"6.81818181818182"	"1"	"1"	"1"	"1"	"264"	"29.034"	"5.48"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.5e6"	"3.1e6"	"3.6e6"	"3.4e6"	"3.5e6"	"3.3e6"	"3.0e6"	"3.6e6"	"2.6e6"	"2.4e6"	"0.895"	"1.049"	"0.982"	"0.997"	"0.947"	"0.872"	"1.031"	"0.763"	"0.702"	"100.3"	"89.8"	"105.2"	"98.5"	"100.0"	"95.0"	"87.5"	"103.4"	"76.5"	"70.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.194"	"0"	"4.4961953163147"	"1"
"False"	"High"	"IsMasterProtein"	"Q9NRP4"	"Succinate dehydrogenase assembly factor 3, mitochondrial OS=Homo sapiens GN=SDHAF3 PE=2 SV=1"	"0"	"6.10358402352688"	"8.8"	"1"	"1"	"1"	"1"	"125"	"14.642"	"9.07"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e7"	"1.3e7"	"1.4e7"	"1.4e7"	"1.4e7"	"1.4e7"	"1.4e7"	"1.6e7"	"1.1e7"	"1.0e7"	"0.805"	"0.839"	"0.861"	"0.834"	"0.845"	"0.852"	"0.936"	"0.651"	"0.607"	"610.4"	"491.3"	"512.0"	"525.6"	"509.2"	"515.7"	"519.9"	"571.3"	"397.5"	"370.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.292"	"0"	"3.41285419464111"	"1"
"False"	"High"	"IsMasterProtein"	"P04920"	"Anion exchange protein 2 OS=Homo sapiens GN=SLC4A2 PE=1 SV=4"	"0"	"6.09875969792669"	"1.36986301369863"	"1"	"1"	"1"	"1"	"1241"	"136.923"	"6.29"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.6e6"	"2.9e6"	"3.2e6"	"2.8e6"	"3.7e6"	"3.2e6"	"3.7e6"	"3.4e6"	"3.0e6"	"2.4e6"	"0.815"	"0.902"	"0.791"	"1.017"	"0.887"	"1.017"	"0.941"	"0.843"	"0.672"	"46.0"	"37.5"	"41.5"	"36.4"	"46.8"	"40.8"	"46.8"	"43.3"	"38.8"	"30.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.038"	"0"	"4.25996351242065"	"1"
"False"	"High"	"IsMasterProtein"	"Q9Y3C8"	"Ubiquitin-fold modifier-conjugating enzyme 1 OS=Homo sapiens GN=UFC1 PE=1 SV=3"	"0"	"6.09294126417281"	"10.1796407185629"	"2"	"3"	"2"	"1"	"167"	"19.446"	"7.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e8"	"1.1e8"	"1.2e8"	"1.3e8"	"1.3e8"	"1.3e8"	"1.4e8"	"1.4e8"	"9.7e7"	"1.0e8"	"0.772"	"0.872"	"0.937"	"0.959"	"0.918"	"0.966"	"1.070"	"0.752"	"0.755"	"58.8"	"45.4"	"51.3"	"55.1"	"56.4"	"54.0"	"56.8"	"62.9"	"44.2"	"44.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.778"	"0"	"8.18483734130859"	"2"
"False"	"High"	"IsMasterProtein"	"Q9NWY4"	"UPF0609 protein C4orf27 OS=Homo sapiens GN=C4orf27 PE=1 SV=2"	"0"	"6.08613318810376"	"3.75722543352601"	"1"	"1"	"1"	"1"	"346"	"39.411"	"6.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e7"	"1.5e7"	"2.1e7"	"1.9e7"	"1.3e7"	"1.2e7"	"1.0e7"	"1.4e7"	"1.1e7"	"1.4e7"	"0.857"	"1.219"	"1.053"	"0.765"	"0.685"	"0.594"	"0.820"	"0.610"	"0.809"	"79.9"	"68.5"	"97.4"	"84.1"	"61.1"	"54.7"	"47.5"	"65.5"	"48.7"	"64.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.116"	"0"	"3.90489339828491"	"1"
"False"	"High"	"IsMasterProtein"	"Q96GM8"	"Target of EGR1 protein 1 OS=Homo sapiens GN=TOE1 PE=1 SV=1"	"0"	"6.07535895258284"	"3.13725490196078"	"1"	"1"	"1"	"1"	"510"	"56.512"	"7.18"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e7"	"1.3e7"	"1.6e7"	"1.8e7"	"1.6e7"	"1.7e7"	"1.7e7"	"1.8e7"	"1.2e7"	"1.5e7"	"0.684"	"0.865"	"0.988"	"0.886"	"0.903"	"0.904"	"1.005"	"0.635"	"0.798"	"113.0"	"77.3"	"97.7"	"111.6"	"100.1"	"102.0"	"102.2"	"113.6"	"71.8"	"90.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.096"	"0"	"5.64320755004883"	"1"
"False"	"High"	"IsMasterProtein"	"O75420"	"PERQ amino acid-rich with GYF domain-containing protein 1 OS=Homo sapiens GN=GIGYF1 PE=1 SV=2"	"0"	"6.07139934015548"	"1.54589371980676"	"1"	"1"	"1"	"1"	"1035"	"114.531"	"5.39"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e6"	"7.3e5"	"1.3e6"	"1.6e6"	"1.3e6"	"1.3e6"	"1.0e6"	"1.2e6"	"9.7e5"	"1.2e6"	"0.632"	"1.143"	"1.355"	"1.138"	"1.116"	"0.899"	"1.005"	"0.844"	"1.062"	"55.2"	"34.9"	"63.1"	"74.8"	"62.8"	"61.6"	"49.6"	"55.5"	"46.6"	"58.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.043"	"0"	"3.69217801094055"	"1"
"False"	"High"	"IsMasterProtein"	"Q8NCN4"	"E3 ubiquitin-protein ligase RNF169 OS=Homo sapiens GN=RNF169 PE=1 SV=2"	"0"	"6.04397571771932"	"2.25988700564972"	"1"	"1"	"1"	"1"	"708"	"77.147"	"9.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.5e6"	"6.2e6"	"6.6e6"	"7.4e6"	"7.2e6"	"6.1e6"	"6.5e6"	"7.2e6"	"4.9e6"	"5.4e6"	"0.941"	"1.015"	"1.137"	"1.108"	"0.927"	"0.999"	"1.101"	"0.745"	"0.833"	"92.2"	"86.8"	"93.6"	"104.8"	"102.2"	"85.5"	"92.1"	"101.5"	"68.7"	"76.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.056"	"0"	"5.03814840316772"	"1"
"False"	"High"	"IsMasterProtein"	"Q92796"	"Disks large homolog 3 OS=Homo sapiens GN=DLG3 PE=1 SV=2"	"0"	"6.03682628362475"	"1.71358629130967"	"1"	"1"	"1"	"1"	"817"	"90.258"	"7.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.3e6"	"6.4e6"	"5.5e6"	"4.3e6"	"4.9e6"	"4.9e6"	"6.1e6"	"5.8e6"	"4.7e6"	"4.0e6"	"0.875"	"0.758"	"0.596"	"0.667"	"0.667"	"0.836"	"0.800"	"0.642"	"0.554"	"144.3"	"126.3"	"109.4"	"86.0"	"96.2"	"96.2"	"120.6"	"115.5"	"92.7"	"80.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.049"	"0"	"4.90981864929199"	"1"
"False"	"High"	"IsMasterProtein"	"Q9H0E2"	"Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1"	"0"	"6.02654885597507"	"5.83941605839416"	"1"	"1"	"1"	"1"	"274"	"30.262"	"5.97"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.5e6"	"6.5e6"	"6.7e6"	"6.2e6"	"5.7e6"	"6.0e6"	"6.5e6"	"6.8e6"	"5.5e6"	"3.8e6"	"0.773"	"0.785"	"0.734"	"0.673"	"0.706"	"0.770"	"0.805"	"0.654"	"0.447"	"114.1"	"88.2"	"89.6"	"83.7"	"76.8"	"80.5"	"87.8"	"91.8"	"74.6"	"51.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.155"	"0"	"3.85872364044189"	"1"
"False"	"High"	"IsMasterProtein"	"Q16563"	"Synaptophysin-like protein 1 OS=Homo sapiens GN=SYPL1 PE=1 SV=1"	"0"	"6.02641037657274"	"5.79150579150579"	"1"	"1"	"1"	"1"	"259"	"28.547"	"8.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e7"	"1.1e7"	"1.0e7"	"9.9e6"	"1.0e7"	"9.2e6"	"1.0e7"	"1.1e7"	"8.4e6"	"6.9e6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.212"	"0"	"3.92852807044983"	"1"
"False"	"High"	"IsMasterProtein"	"Q9BUE0"	"Mediator of RNA polymerase II transcription subunit 18 OS=Homo sapiens GN=MED18 PE=1 SV=1"	"0"	"6.01391019544739"	"8.65384615384615"	"2"	"2"	"2"	"1"	"208"	"23.647"	"6.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e7"	"1.6e7"	"1.8e7"	"1.9e7"	"1.7e7"	"1.8e7"	"1.7e7"	"1.7e7"	"1.4e7"	"1.5e7"	"0.845"	"0.980"	"0.987"	"0.925"	"0.990"	"0.894"	"0.936"	"0.734"	"0.793"	"177.9"	"150.3"	"174.3"	"175.6"	"164.5"	"176.2"	"159.1"	"166.6"	"130.6"	"141.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.668"	"0"	"6.4740788936615"	"2"
"False"	"High"	"IsMasterProtein"	"Q8TCD6"	"Pyridoxal phosphate phosphatase PHOSPHO2 OS=Homo sapiens GN=PHOSPHO2 PE=1 SV=1"	"0"	"6.00852928157955"	"6.63900414937759"	"2"	"2"	"2"	"1"	"241"	"27.751"	"6.79"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e6"	"2.9e6"	"3.4e6"	"3.7e6"	"3.8e6"	"3.2e6"	"3.6e6"	"3.3e6"	"2.9e6"	"3.0e6"	"0.927"	"1.189"	"1.236"	"1.289"	"1.123"	"1.208"	"1.123"	"0.950"	"0.968"	"197.8"	"183.3"	"235.2"	"244.5"	"254.9"	"222.1"	"239.0"	"222.1"	"188.0"	"191.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.52"	"0"	"6.86786127090454"	"2"
"False"	"High"	"IsMasterProtein"	"Q9Y535"	"DNA-directed RNA polymerase III subunit RPC8 OS=Homo sapiens GN=POLR3H PE=1 SV=1"	"0"	"6.00656376950239"	"7.35294117647059"	"1"	"1"	"1"	"1"	"204"	"22.903"	"4.58"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e6"	"1.8e6"	"3.0e6"	"3.3e6"	"3.0e6"	"2.9e6"	"2.3e6"	"2.5e6"	"2.0e6"	"2.3e6"	"1.129"	"1.887"	"2.071"	"1.908"	"1.821"	"1.444"	"1.599"	"1.255"	"1.428"	"67.5"	"76.2"	"127.4"	"139.8"	"128.8"	"122.9"	"97.5"	"107.9"	"84.7"	"96.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.259"	"0"	"4.06812620162964"	"1"
"False"	"High"	"IsMasterProtein"	"Q5SVZ6"	"Zinc finger MYM-type protein 1 OS=Homo sapiens GN=ZMYM1 PE=2 SV=1"	"0"	"6.00482065895302"	"2.01401050788091"	"2"	"2"	"2"	"1"	"1142"	"128.633"	"7.44"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e7"	"2.1e7"	"2.4e7"	"2.4e7"	"2.3e7"	"2.2e7"	"2.4e7"	"2.5e7"	"1.9e7"	"2.1e7"	"0.748"	"0.765"	"0.802"	"0.964"	"0.916"	"0.814"	"0.930"	"0.629"	"0.663"	"108.3"	"81.0"	"82.8"	"86.9"	"104.4"	"99.2"	"88.2"	"100.7"	"68.1"	"71.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.034"	"0"	"6.98043894767761"	"2"
"False"	"High"	"IsMasterProtein"	"P0CG31"	"Putative zinc finger protein 286B OS=Homo sapiens GN=ZNF286B PE=5 SV=1"	"0"	"5.99396204500268"	"2.4904214559387"	"1"	"1"	"1"	"1"	"522"	"59.534"	"8.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e6"	"9.8e5"	"9.8e5"	"1.2e6"	"1.1e6"	"1.2e6"	"1.2e6"	"1.2e6"	"9.0e5"	"9.0e5"	"0.736"	"0.739"	"0.894"	"0.834"	"0.874"	"0.902"	"0.936"	"0.678"	"0.676"	"78.3"	"57.6"	"57.9"	"70.0"	"65.3"	"68.4"	"70.6"	"73.3"	"53.1"	"52.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.068"	"0"	"4.43867015838623"	"1"
"False"	"High"	"IsMasterProtein"	"Q8N6N3"	"UPF0690 protein C1orf52 OS=Homo sapiens GN=C1orf52 PE=1 SV=1"	"0"	"5.98586238877392"	"12.0879120879121"	"2"	"2"	"2"	"1"	"182"	"20.586"	"5.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.3e7"	"1.5e7"	"2.2e7"	"2.4e7"	"2.5e7"	"2.3e7"	"2.2e7"	"2.4e7"	"1.8e7"	"2.0e7"	"0.598"	"0.914"	"0.982"	"1.084"	"0.947"	"0.899"	"1.009"	"0.686"	"0.841"	"216.9"	"129.6"	"198.3"	"213.0"	"235.2"	"205.5"	"195.0"	"218.9"	"148.8"	"182.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.389"	"0"	"6.1403648853302"	"2"
"False"	"High"	"IsMasterProtein"	"Q9H9A5-6"	"Isoform 6 of CCR4-NOT transcription complex subunit 10 OS=Homo sapiens GN=CNOT10"	"0"	"5.98005331832116"	"1.3681592039801"	"1"	"1"	"1"	"1"	"804"	"89.084"	"8.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e6"	"1.4e6"	"1.9e6"	"1.7e6"	"1.6e6"	"1.5e6"	"1.4e6"	"1.6e6"	"1.2e6"	"1.2e6"	"0.901"	"1.204"	"1.081"	"1.040"	"0.992"	"0.929"	"1.016"	"0.788"	"0.790"	"245.2"	"221.0"	"295.1"	"265.1"	"255.0"	"243.2"	"227.7"	"249.2"	"193.1"	"193.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.047"	"0"	"3.94825124740601"	"1"
"False"	"High"	"IsMasterProtein"	"O95365"	"Zinc finger and BTB domain-containing protein 7A OS=Homo sapiens GN=ZBTB7A PE=1 SV=1"	"0"	"5.97428461609866"	"2.91095890410959"	"1"	"1"	"1"	"1"	"584"	"61.401"	"5.19"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	""	""	""	""	""	""	""	""	""	""	"0.845"	"0.884"	"0.942"	"0.806"	"0.904"	"0.986"	"1.033"	"0.695"	"0.747"	"88.2"	"74.5"	"78.0"	"83.1"	"71.1"	"79.7"	"87.0"	"91.1"	"61.3"	"65.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.11"	"0"	"4.07235431671143"	"1"
"False"	"High"	"IsMasterProtein"	"P35268"	"60S ribosomal protein L22 OS=Homo sapiens GN=RPL22 PE=1 SV=2"	"0"	"5.9734667354767"	"8.59375"	"1"	"1"	"1"	"1"	"128"	"14.778"	"9.19"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.4e6"	"4.2e6"	"4.1e6"	"4.7e6"	"4.6e6"	"4.1e6"	"4.1e6"	"4.6e6"	"3.5e6"	"3.4e6"	"0.779"	"0.759"	"0.863"	"0.852"	"0.750"	"0.746"	"0.840"	"0.634"	"0.624"	"185.9"	"144.8"	"141.1"	"160.5"	"158.3"	"139.5"	"138.7"	"156.1"	"117.9"	"116.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.468"	"0"	"4.25462913513184"	"1"
