Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (127C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (131, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance: F1: 126, Sample, Treatmentrep1"	"Abundance: F1: 127N, Sample, Treatmentrep1"	"Abundance: F1: 127C, Sample, Treatmentrep1"	"Abundance: F1: 128N, Sample, Treatmentrep1"	"Abundance: F1: 128C, Sample, Treatmentrep1"	"Abundance: F1: 129N, Sample, Treatmentrep1"	"Abundance: F1: 129C, Sample, Treatmentrep1"	"Abundance: F1: 130N, Sample, Treatmentrep1"	"Abundance: F1: 130C, Sample, Treatmentrep1"	"Abundance: F1: 131, Sample, Treatmentrep1"	"Abundances Count: F1: 126, Sample, Treatmentrep1"	"Abundances Count: F1: 127N, Sample, Treatmentrep1"	"Abundances Count: F1: 127C, Sample, Treatmentrep1"	"Abundances Count: F1: 128N, Sample, Treatmentrep1"	"Abundances Count: F1: 128C, Sample, Treatmentrep1"	"Abundances Count: F1: 129N, Sample, Treatmentrep1"	"Abundances Count: F1: 129C, Sample, Treatmentrep1"	"Abundances Count: F1: 130N, Sample, Treatmentrep1"	"Abundances Count: F1: 130C, Sample, Treatmentrep1"	"Abundances Count: F1: 131, Sample, Treatmentrep1"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P55263	Adenosine kinase OS=Homo sapiens GN=ADK PE=1 SV=2	58.56353591	17	61	17	1	362	40.52	6.7		132	ENSG00000156110	ADK	10	cell proliferation;metabolic process;regulation of biological process	cytoplasm;cytosol;nucleus	catalytic activity;metal ion binding;nucleotide binding;RNA binding	Pf00294	1.069	1.106	0.967	0.766	0.403	0.148	0.075	0.046	0.037	7872.9	8414.9	8710.3	7613.9	6032.2	3172.2	1163.2	588.5	364.2	292.3	17	17	17	17	17	17	17	17	17	17	8.085	0	114.3272204	16	684.58689	15
FALSE	IsMasterProtein	P55316	Forkhead box protein G1 OS=Homo sapiens GN=FOXG1 PE=1 SV=2	1.840490798	1	4	1	1	489	52.32	8.87		2290	ENSG00000176165	FOXG1	14	cell differentiation;cell organization and biogenesis;cellular component movement;development;metabolic process;regulation of biological process	nucleus	DNA binding;protein binding	Pf00250	1.031	1.099	1.119	1.015	0.865	0.885	0.607	0.489	0.432	926	954.6	1018.1	1036.2	940	800.6	819.5	561.9	452.5	399.6	1	1	1	1	1	1	1	1	1	1	0.136	0	5.235133886	1	43.93	1
FALSE	IsMasterProtein	P55345	Protein arginine N-methyltransferase 2 OS=Homo sapiens GN=PRMT2 PE=1 SV=1	6.697459584	3	5	3	1	433	49.01	5.17		3275	ENSG00000160310	PRMT2	21	cell growth;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;protein binding;signal transducer activity	"Pf00018, Pf01728, Pf02475, Pf05175, Pf05185, Pf06325, Pf07653, Pf08241, Pf08242, Pf12847, Pf13649, Pf13659, Pf13847, Pf14604"	1.002	0.973	0.937	0.78	0.573	0.258	0.141	0.076	0.058	380.4	381	370.1	356.6	296.7	217.9	98.1	53.6	28.9	22.1	1	1	1	1	1	1	1	1	1	1	0.369	0	9.307153463	3	29.32	2
FALSE	IsMasterProtein	P55347	Homeobox protein PKNOX1 OS=Homo sapiens GN=PKNOX1 PE=1 SV=3	7.339449541	3	8	3	1	436	47.577	4.91		5316	ENSG00000160199	PKNOX1	21	cell differentiation;metabolic process;regulation of biological process	cytoplasm;cytosol;nucleus	DNA binding;protein binding	"Pf00046, Pf05920"	0.966	0.981	0.927	0.601	0.299	0.162	0.081	0.06	0.057	1032.9	997.7	1013.4	957.5	620.4	308.5	167.4	83.6	61.5	59	2	2	2	2	2	2	2	2	2	2	0.585	0	15.67679787	3	102.9908748	3
FALSE	IsMasterProtein	P55735	Protein SEC13 homolog OS=Homo sapiens GN=SEC13 PE=1 SV=3	42.85714286	10	32	10	1	322	35.518	5.48		6396	ENSG00000157020	SEC13	3	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	chromosome;cytosol;endoplasmic reticulum;membrane;nucleus	protein binding	Pf00400	0.937	0.914	0.84	0.619	0.381	0.173	0.081	0.046	0.036	3953.8	3705.2	3615.7	3319.3	2445.6	1506.3	685.8	318.4	181.3	141.7	10	10	10	10	10	10	10	10	10	10	9	0	52.98040056	9	405.3295907	10
FALSE	IsMasterProtein	P55786	Puromycin-sensitive aminopeptidase OS=Homo sapiens GN=NPEPPS PE=1 SV=2	52.1218716	42	192	42	1	919	103.211	5.72		9520	ENSG00000141279	NPEPPS	17	metabolic process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;metal ion binding	"Pf01433, Pf11838, Pf13485"	1.011	1.09	1.01	0.924	0.803	0.77	0.562	0.201	0.061	18952.3	19158.5	20663.9	19143	17521.2	15214	14592.9	10651.7	3814.1	1151.4	46	46	46	46	46	46	46	46	46	46	8.224	0	353.7055206	42	1905.473902	37
FALSE	IsMasterProtein	P55789	FAD-linked sulfhydryl oxidase ALR OS=Homo sapiens GN=GFER PE=1 SV=2	36.09756098	6	10	6	1	205	23.434	7.62		2671	ENSG00000127554	GFER	16	metabolic process;transport	cytoplasm;extracellular;mitochondrion	catalytic activity;nucleotide binding;protein binding	Pf04777	0.949	0.988	0.903	0.794	0.665	0.626	0.486	0.447	0.391	1120.7	1063.7	1106.8	1011.8	890.2	745.5	701.6	544.7	501.5	438.6	6	6	6	6	6	6	6	6	6	6	2.511	0	25.84399652	6	147.22	4
FALSE	IsMasterProtein	P55795	Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens GN=HNRNPH2 PE=1 SV=1	32.07126949	12	48	5	1	449	49.232	6.3		3188	ENSG00000126945	HNRNPH2	X	metabolic process	cytoplasm;membrane;nucleus	nucleotide binding;protein binding;RNA binding	"Pf00076, Pf08080, Pf14259"	0.764	0.413	0.291	0.205	0.147	0.101	0.082	0.066	0.043	2180.9	1667.2	899.7	634.7	448.1	319.6	219.6	178.3	144	93.6	3	3	3	3	3	3	3	3	3	3	2.631	0	105.8306165	12	474.1274684	8
FALSE	IsMasterProtein	P55809	"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens GN=OXCT1 PE=1 SV=1"	32.69230769	13	36	13	1	520	56.122	7.46		5019	ENSG00000083720	OXCT1	5	cellular homeostasis;metabolic process;regulation of biological process;response to stimulus	mitochondrion;organelle lumen	catalytic activity;protein binding	Pf01144	0.944	1.014	0.916	0.786	0.539	0.285	0.117	0.077	0.055	4936.2	4662	5003.4	4524	3880.8	2660.9	1404.7	580	380.5	271.6	15	15	15	15	15	15	15	15	15	15	2.562	0	61.93365979	13	261.5627358	11
FALSE	IsMasterProtein	P55884-2	Isoform 2 of Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B	33.56242841	29	154	29	1	873	98.967	5.08									"Pf00076, Pf08662, Pf13893, Pf14259"	1.017	1.045	0.906	0.537	0.289	0.146	0.083	0.062	0.05	27960.1	28424	29220.1	25343.6	15007.3	8066.7	4076.1	2322.2	1740.4	1387.2	36	36	36	36	36	36	36	36	36	36	8.047	0	295.4143009	29	1828.978573	26
FALSE	IsMasterProtein	P55957-2	Isoform 2 of BH3-interacting domain death agonist OS=Homo sapiens GN=BID	44.39834025	7	42	7	1	241	26.819	7.08		637	ENSG00000015475	BID	22	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane;mitochondrion	protein binding	Pf06393	0.917	0.9	0.864	0.737	0.653	0.483	0.422	0.394	0.411	2220.3	2035.2	1997.8	1919.1	1636.8	1450.1	1072.1	937.4	874	911.5	9	9	9	9	9	9	9	9	9	9	11.115	0	82.88620162	7	492.6831862	7
FALSE	IsMasterProtein	P56181	"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Homo sapiens GN=NDUFV3 PE=1 SV=2"	21.2962963	2	4	1	1	108	11.933	9.7		4731	ENSG00000160194	NDUFV3	21	metabolic process;transport	membrane;mitochondrion	catalytic activity;RNA binding		1.027	1.026	0.825	0.638	0.423	0.378	0.232	0.234	0.159	322.7	331.5	331.2	266.1	205.9	136.5	122	74.9	75.4	51.4	1	1	1	1	1	1	1	1	1	1	0.931	0	7.185046315	2	48.21	2
FALSE	IsMasterProtein	P56181-2	"Isoform 2 of NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Homo sapiens GN=NDUFV3"	32.34672304	14	19	1	1	473	50.952	9.25		4731		NDUFV3	21	metabolic process	membrane;mitochondrion	catalytic activity;RNA binding		1.048	0.918	1.005	0.829	0.641	0.525	0.375	0.394	0.359	125.8	131.8	115.5	126.4	104.3	80.6	66.1	47.2	49.6	45.1	1	1	1	1	1	1	1	1	1	1	1.829	0	71.19645357	14		
FALSE	IsMasterProtein	P56182	Ribosomal RNA processing protein 1 homolog A OS=Homo sapiens GN=RRP1 PE=1 SV=1	4.555314534	2	6	2	1	461	52.807	9.33		8568	ENSG00000160214	RRP1	21	metabolic process	nucleus	RNA binding	Pf05997	0.982	0.885	0.821	0.775	0.674	0.637	0.509	0.509	0.426	696.7	683.9	616.3	571.8	539.7	469.4	443.9	354.6	354.9	297	2	2	2	2	2	2	2	2	2	2	0.186	0	9.996488094	2	40.9	2
FALSE	IsMasterProtein	P56192	"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2"	46.11111111	32	131	32	1	900	101.052	6.16		4141	ENSG00000166986	MARS	12	metabolic process	cytoplasm;cytosol;membrane;mitochondrion	catalytic activity;nucleotide binding;RNA binding	"Pf00043, Pf00133, Pf00458, Pf09334, Pf10978, Pf13409, Pf13410, Pf14497"	0.928	0.759	0.412	0.192	0.116	0.069	0.046	0.035	0.033	26789.2	24865.5	20341.9	11027.2	5139.8	3107	1853.2	1242.4	928.1	877.9	34	34	34	34	34	34	34	34	34	34	7.185	0	272.4753002	32	1452.772131	31
FALSE	IsMasterProtein	P56270-2	Isoform 2 of Myc-associated zinc finger protein OS=Homo sapiens GN=MAZ	4.868154158	3	12	3	1	493	51.04	9.1		4150	ENSG00000103495	MAZ	16	metabolic process;regulation of biological process	nucleus	DNA binding;metal ion binding;protein binding;RNA binding	Pf13465	1.07	1.08	0.964	0.792	0.655	0.522	0.347	0.33	0.253	980.2	1049.2	1058.4	944.6	776.3	642	511.2	340.6	323.3	248.2	4	4	4	4	4	4	4	4	4	4	0.492	0	20.30946326	3	77.15	3
FALSE	IsMasterProtein	P56277	Cx9C motif-containing protein 4 OS=Homo sapiens GN=CMC4 PE=1 SV=1	23.52941176	2	4	2	1	68	7.742	8.18		100272147	ENSG00000182712	CMC4	X	cell proliferation	mitochondrion		Pf08991	0.929	1.154	0.806	0.716	0.861	0.992	1.38	1.386	2.466	60.3	56	69.6	48.6	43.2	51.9	59.8	83.2	83.6	148.7	1	1	1	1	1	1	1	1	1	1	1.154	0	6.507393122	2	49.07	2
FALSE	IsMasterProtein	P56282	DNA polymerase epsilon subunit 2 OS=Homo sapiens GN=POLE2 PE=1 SV=2	3.415559772	2	3	2	1	527	59.499	6.35		5427	ENSG00000100479	POLE2	14	cell organization and biogenesis;cellular homeostasis;metabolic process;response to stimulus	nucleus	catalytic activity;DNA binding;protein binding	"Pf04042, Pf12213"	0.774	0.547	0.258	0.138	0.075	0.05	0.025	0.02	0.01	1587.1	1228.6	867.9	408.7	219.6	119.2	78.6	39.1	32.3	16.2	2	2	2	2	2	2	2	2	2	2	0.166	0	6.247951269	2	55.68	1
FALSE	IsMasterProtein	P56377	AP-1 complex subunit sigma-2 OS=Homo sapiens GN=AP1S2 PE=1 SV=1	36.30573248	6	12	4	1	157	18.603	5.47		8905	ENSG00000182287	AP1S2	X	cell organization and biogenesis;regulation of biological process;transport	cytosol;Golgi;membrane	protein binding;transporter activity	Pf01217	0.944	0.955	0.902	0.639	0.32	0.16	0.083	0.049	0.032	2028.7	1914.5	1938	1830.9	1296.5	649.6	324.9	168.9	100.2	64.5	6	6	6	6	6	6	6	6	6	6	2.981	2	19.97041464	6	151.8408711	6
FALSE	IsMasterProtein	P56381	"ATP synthase subunit epsilon, mitochondrial OS=Homo sapiens GN=ATP5E PE=1 SV=2"	29.41176471	2	4	2	1	51	5.776	9.92		514	ENSG00000124172	ATP5E	20	metabolic process;transport	membrane;mitochondrion;organelle lumen	catalytic activity;transporter activity	Pf04627	0.78	0.859	0.43	0.242	0.05	0.041	0.025	0.026	0.01	657.8	512.9	564.9	282.9	159.2	32.7	27	16.5	17	5.8	1	1	1	1	1	1	1	1	1	1	2.162	0	4.848124743	2	46.68	2
FALSE	IsMasterProtein	P56524	Histone deacetylase 4 OS=Homo sapiens GN=HDAC4 PE=1 SV=3	8.579335793	9	19	7	1	1084	118.966	6.96		9759	ENSG00000068024	HDAC4	2	cell differentiation;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;DNA binding;metal ion binding;nucleotide binding;protein binding	"Pf00850, Pf02841, Pf09731, Pf12203, Pf12474, Pf13868"	1.033	1.009	0.945	0.743	0.595	0.367	0.227	0.131	0.095	2555.4	2640	2579.5	2415.1	1897.8	1520.2	936.7	580.1	335.5	242.4	5	5	5	5	5	5	5	5	5	5	0.421	1	29.03447866	8	241.6365168	8
FALSE	IsMasterProtein	P56537	Eukaryotic translation initiation factor 6 OS=Homo sapiens GN=EIF6 PE=1 SV=1	56.73469388	8	63	8	1	245	26.582	4.68		3692	ENSG00000242372	EIF6	20	cell organization and biogenesis;metabolic process;transport	cytoplasm;nucleus	protein binding;RNA binding	Pf01912	0.979	1.008	0.982	0.876	0.775	0.629	0.396	0.179	0.077	4192.5	4103.5	4224.1	4115.3	3671.9	3248.1	2636.2	1658.7	751.2	322	14	14	14	14	14	14	14	14	14	14	16.783	0	137.7825792	8	1065.62	8
FALSE	IsMasterProtein	P56556	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Homo sapiens GN=NDUFA6 PE=1 SV=3	5.194805195	1	2	1	1	154	17.859	10.14		4700	ENSG00000184983; ENSG00000272765; ENSG00000273397; ENSG00000277365; ENSG00000281013	NDUFA6	22; CHRHSCHR221CTG1; CHRHSCHR222CTG1; CHRHSCHR223CTG1; CHRHSCHR224CTG1	metabolic process;response to stimulus;transport	membrane;mitochondrion	catalytic activity	"Pf05347, Pf13232, Pf13233"	0.807	0.704	0.575	0.408	0.232	0.145	0.093	0.068	0.046	525.1	423.5	369.5	301.8	214	121.9	76	48.8	35.7	24.1	1	1	1	1	1	1	1	1	1	1	0.259	0	2.291809559	1	0	1
FALSE	IsMasterProtein	P56645-2	Isoform 2 of Period circadian protein homolog 3 OS=Homo sapiens GN=PER3	3.801652893	3	13	3	1	1210	132.576	6.84		8863	ENSG00000049246	PER3	1	metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	protein binding	"Pf00989, Pf05109, Pf08447, Pf12114, Pf14598"	0.957	1.024	0.953	0.865	0.716	0.75	0.573	0.557	0.45	1126.9	1078.6	1154.3	1074.2	975.2	807.2	844.7	645.2	627.3	507.1	2	2	2	2	2	2	2	2	2	2	0.126	0	29.83637643	3	205.56	3
FALSE	IsMasterProtein	P56962	Syntaxin-17 OS=Homo sapiens GN=STX17 PE=1 SV=2	18.21192053	4	6	4	1	302	33.383	6.57		55014	ENSG00000136874	STX17	9	cell organization and biogenesis;metabolic process;transport	cytoplasm;cytosol;endoplasmic reticulum;membrane;mitochondrion	protein binding	Pf05739	0.946	0.931	0.831	0.622	0.345	0.241	0.134	0.108	0.069	918.4	868.4	855	763.5	570.8	316.5	221	123.5	99.3	63.2	3	3	3	3	3	3	3	3	3	3	0.931	0	10.9648304	4	51.38294096	2
FALSE	IsMasterProtein	P57058	Hormonally up-regulated neu tumor-associated kinase OS=Homo sapiens GN=HUNK PE=1 SV=1	0.840336134	1	1	1	1	714	79.635	9.13		30811	ENSG00000142149	HUNK	21	development;metabolic process;regulation of biological process;response to stimulus	cytoplasm;membrane	catalytic activity;nucleotide binding	"Pf00069, Pf01163, Pf01636, Pf06293, Pf07714, Pf14531"	0.931	1.133	1.037	0.813	0.534	0.304	0.142	0.085	0.068	644.5	600.1	729.9	668.4	523.7	344.3	196.1	91.3	54.5	44.1	1	1	1	1	1	1	1	1	1	1	0.058	0	2.113585234	1		
FALSE	IsMasterProtein	P57060	RWD domain-containing protein 2B OS=Homo sapiens GN=RWDD2B PE=1 SV=1	8.777429467	2	4	2	1	319	36.309	5.87		10069	ENSG00000156253	RWDD2B	21			protein binding	"Pf05773, Pf06544"	1.005	0.994	0.713	0.315	0.202	0.112	0.063	0.047	0.03	1084.9	1090.3	1078.7	773.2	341.6	218.7	122	68.4	51.3	32.8	2	2	2	2	2	2	2	2	2	2	0.292	0	7.73310709	2	67.88	2
FALSE	IsMasterProtein	P57071	PR domain zinc finger protein 15 OS=Homo sapiens GN=PRDM15 PE=2 SV=4	0.597213006	1	2	1	1	1507	169.161	8.24		63977	ENSG00000141956	PRDM15	21	metabolic process;regulation of biological process	nucleus	catalytic activity;DNA binding;metal ion binding;protein binding	"Pf00096, Pf13465"	0.795	0.608	0.327	0.153	0.067	0.036	0.021	0.024	0.013	334.9	266.4	203.6	109.4	51.1	22.4	12	7.2	8.2	4.5	1	1	1	1	1	1	1	1	1	1	0.027	0	4.747197151	1	32.49	1
FALSE	IsMasterProtein	P57076	Uncharacterized protein C21orf59 OS=Homo sapiens GN=C21orf59 PE=1 SV=1	21.03448276	8	26	8	1	290	33.203	7.44		56683	ENSG00000159079	C21orf59	21	cell organization and biogenesis	cytoplasm;cytosol;nucleus		Pf11069	1.044	0.956	0.664	0.202	0.113	0.065	0.036	0.023	0.021	7796.4	8138.1	7455.7	5175	1577.2	880.2	506	284.3	182	165	10	10	10	10	10	10	10	10	10	10	2.36	0	51.64136493	8	222.18	7
FALSE	IsMasterProtein	P57081	tRNA (guanine-N(7)-)-methyltransferase subunit WDR4 OS=Homo sapiens GN=WDR4 PE=1 SV=2	28.15533981	10	32	5	1	412	45.461	7.11		10785	ENSG00000160193	WDR4	21	metabolic process	cytoplasm;nucleus	catalytic activity;protein binding		0.962	0.974	0.9	0.721	0.445	0.151	0.061	0.039	0.036	3727.5	3584.9	3629.8	3354	2688.2	1657.6	561.7	227.4	144.6	134.5	8	8	8	8	8	8	8	8	8	8	1.994	4	72.5355984	10	492.8696267	9
FALSE	IsMasterProtein	P57081-3	Isoform 3 of tRNA (guanine-N(7)-)-methyltransferase subunit WDR4 OS=Homo sapiens GN=WDR4	22.55639098	6	17	1	1	266	29.927	7.36		10785		WDR4	21	metabolic process	cytoplasm;nucleus	catalytic activity;protein binding		0.929	0.979	0.927	0.648	0.328	0.113	0.038	0.033	0.025	130.1	120.9	127.4	120.6	84.3	42.7	14.7	4.9	4.3	3.3	1	1	1	1	1	1	1	1	1	1	1.894	0	29.31045127	5	167.0472364	6
FALSE	IsMasterProtein	P57678	Gem-associated protein 4 OS=Homo sapiens GN=GEMIN4 PE=1 SV=2	3.780718336	4	7	4	1	1058	119.96	6.04		50628	ENSG00000179409	GEMIN4	17	cell organization and biogenesis;metabolic process	cytoplasm;cytosol;membrane;nucleus	protein binding		0.671	0.416	0.314	0.223	0.168	0.097	0.073	0.065	0.056	1449.3	973	602.7	454.5	323.2	243.6	140	105.2	94	81.8	3	3	3	3	3	3	3	3	3	3	0.16	0	10.9208467	3	77.93390812	4
FALSE	IsMasterProtein	P57679	Ellis-van Creveld syndrome protein OS=Homo sapiens GN=EVC PE=1 SV=1	3.528225806	3	5	2	1	992	111.92	6.73		2121	ENSG00000072840	EVC	4	regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;membrane			0.951	0.96	0.942	0.813	0.679	0.189	0.058	0.013	0.013	79.7	75.8	76.5	75.1	64.8	54.1	15.1	4.6	1	1	1	1	1	1	1	1	1	1	1	1	0.081	0	1.998694897	3	0	1
FALSE	IsMasterProtein	P57682	Krueppel-like factor 3 OS=Homo sapiens GN=KLF3 PE=1 SV=1	7.826086957	2	4	2	1	345	38.804	9.38		51274	ENSG00000109787	KLF3	4	development;metabolic process;regulation of biological process;response to stimulus	nucleus	DNA binding;metal ion binding;protein binding	"Pf00096, Pf13465"	1.026	0.947	0.934	0.796	0.581	0.526	0.45	0.379	0.287	333	341.8	315.4	311	265.1	193.4	175.1	149.7	126.2	95.6	2	2	2	2	2	2	2	2	2	2	0.311	0	8.691108704	2	71.38	2
FALSE	IsMasterProtein	P57737	Coronin-7 OS=Homo sapiens GN=CORO7 PE=1 SV=2	31.78378378	22	72	1	1	925	100.542	5.8		79585	ENSG00000262246; ENSG00000282725	CORO7	16; CHRHSCHR163CTG1	cell organization and biogenesis;transport	cytoplasm;cytoskeleton;cytosol;Golgi;membrane	protein binding	"Pf00400, Pf08953, Pf08954"	1.166	0.741	0.542	0.222	0.232	0.122	0.112	0.08	0.04	59.8	69.7	44.3	32.4	13.3	13.9	7.3	6.7	4.8	2.4	1	1	1	1	1	1	1	1	1	1	2.758	0	133.2711922	22	698.2565048	21
FALSE	IsMasterProtein	P57740	Nuclear pore complex protein Nup107 OS=Homo sapiens GN=NUP107 PE=1 SV=1	17.08108108	13	31	13	1	925	106.307	5.43		57122	ENSG00000111581	NUP107	12	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	chromosome;cytosol;membrane;nucleus	protein binding;structural molecule activity;transporter activity	Pf04121	0.838	0.574	0.309	0.177	0.113	0.081	0.049	0.04	0.033	5772.3	4834.8	3310.6	1782.6	1024.2	653.3	465.3	283.7	228.6	192	12	12	12	12	12	12	12	12	12	12	0.743	0	49.49769509	12	254.1892308	13
FALSE	IsMasterProtein	P57768	Sorting nexin-16 OS=Homo sapiens GN=SNX16 PE=1 SV=2	5.23255814	1	2	1	1	344	39.142	4.65		64089	ENSG00000104497	SNX16	8	cell communication;transport	cytoplasm;endosome;membrane;vacuole	protein binding	Pf00787	1.062	1.198	1.093	0.913	0.785	0.475	0.388	0.327	0.454	144.7	153.7	173.3	158.1	132.1	113.6	68.7	56.2	47.3	65.7	1	1	1	1	1	1	1	1	1	1	0.122	0	4.866208076	1	41.74	1
FALSE	IsMasterProtein	P57772	Selenocysteine-specific elongation factor OS=Homo sapiens GN=EEFSEC PE=1 SV=4	3.187919463	2	4	2	1	596	65.263	8.35		60678	ENSG00000132394	EEFSEC	3	metabolic process;regulation of biological process	cytoplasm;mitochondrion;nucleus	catalytic activity;nucleotide binding;RNA binding	"Pf00009, Pf03144"	0.616	0.372	0.155	0.054	0.015	0.01	0.01	0.01	0.01	161.6	99.5	60.1	25.1	8.7	2.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.141	0	7.3535676	2	81.47	2
FALSE	IsMasterProtein	P58004	Sestrin-2 OS=Homo sapiens GN=SESN2 PE=1 SV=1	19.375	8	15	8	1	480	54.459	5.9		83667	ENSG00000130766	SESN2	1	metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;mitochondrion;nucleus	protein binding	Pf04636	0.814	0.397	0.187	0.108	0.079	0.053	0.038	0.036	0.032	5001	4073.1	1984.3	936.7	539.2	395.7	262.9	189.3	180.4	159.9	6	6	6	6	6	6	6	6	6	6	1.031	0	24.87729907	8	163.4266667	7
FALSE	IsMasterProtein	P58107	Epiplakin OS=Homo sapiens GN=EPPK1 PE=1 SV=2	8.84086444	9	16	4	1	5090	555.279	5.6		83481		EPPK1	8		cytoplasm;cytoskeleton	RNA binding	Pf00681	0.783	0.597	0.444	0.317	0.307	0.167	0.135	0.112	0.104	1183.7	926.8	706.1	525.1	375.4	363.4	197.4	159.8	132	123.6	4	4	4	4	4	4	4	4	4	4	0.069	0	24.52208209	9	140.43	7
FALSE	IsMasterProtein	P58397	A disintegrin and metalloproteinase with thrombospondin motifs 12 OS=Homo sapiens GN=ADAMTS12 PE=1 SV=2	0.439146801	1	1	1	1	1594	177.56	7.87		81792	ENSG00000151388	ADAMTS12	5	cellular component movement;metabolic process;regulation of biological process;response to stimulus	extracellular	catalytic activity;metal ion binding;protein binding	"Pf00090, Pf01421, Pf01562, Pf05986, Pf13574, Pf13582, Pf13583, Pf13688"	0.932	0.978	0.786	0.696	0.492	0.526	0.591	0.491	0.286	431.8	402.4	422.5	339.2	300.5	212.6	227.3	255.1	211.9	123.7	1	1	1	1	1	1	1	1	1	1	0.025	0			0	1
FALSE	IsMasterProtein	P58546	Myotrophin OS=Homo sapiens GN=MTPN PE=1 SV=2	39.83050847	5	51	5	1	118	12.887	5.52		767558; 136319	ENSG00000105887	LUZP6; MTPN	7	cell differentiation;cell growth;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	DNA binding;protein binding	"Pf00023, Pf12796, Pf13606, Pf13637, Pf13857"	1	1.05	0.962	0.88	0.724	0.538	0.295	0.213	0.18	8470.7	8466.7	8896.5	8151.6	7454	6129.6	4553.9	2497.9	1807.9	1520.8	8	8	8	8	8	8	8	8	8	8	12.335	0	95.22103047	5	548.1471095	4
FALSE	IsMasterProtein	P59047	"NACHT, LRR and PYD domains-containing protein 5 OS=Homo sapiens GN=NLRP5 PE=2 SV=2"	0.666666667	1	2	1	1	1200	134.255	6.51		126206	ENSG00000171487	NLRP5	19	cell death;cell organization and biogenesis;regulation of biological process	cytoplasm;cytosol;mitochondrion;nucleus	nucleotide binding	"Pf02758, Pf05729, Pf13191"	1.134	1.006	0.754	0.401	0.266	0.164	0.062	0.032	0.082	685.8	777.4	689.9	517	275.1	182.4	112.5	42.5	22.2	56	1	1	1	1	1	1	1	1	1	1	0	0	2.536160707	1	0	1
FALSE	IsMasterProtein	P60174	Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3	79.37062937	20	306	20	1	286	30.772	5.92		7167	ENSG00000111669	TPI1	12	development;metabolic process	cytosol;nucleus	catalytic activity;protein binding	Pf00121	1.016	1.107	0.979	0.916	0.755	0.768	0.65	0.416	0.181	32042.8	32560.1	35486.4	31363.2	29355.5	24179.6	24619.8	20826.2	13323.1	5799.2	27	27	27	27	27	27	27	27	27	27	47.329	0	644.6206585	20	4137.944984	20
FALSE	IsMasterProtein	P60228	Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=1 SV=1	50.11235955	21	57	21	1	445	52.187	6.04		3646	ENSG00000104408	EIF3E	8	cell organization and biogenesis;metabolic process;regulation of biological process	chromosome;cytoplasm;cytosol;membrane;nucleus	protein binding;RNA binding	"Pf01399, Pf09440"	1.001	1.058	0.607	0.248	0.161	0.094	0.063	0.049	0.038	7175.6	7180.4	7588.2	4356.1	1781	1156.1	671.5	451.3	351.3	276.2	19	19	19	19	19	19	19	19	19	19	4.623	0	106.8568629	21	599.3519088	19
