"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S2] F2: 126, Control, drugS"	"Found in Sample: [S12] F2: 127N, Sample, drugS"	"Found in Sample: [S13] F2: 127C, Sample, drugS"	"Found in Sample: [S14] F2: 128N, Sample, drugS"	"Found in Sample: [S15] F2: 128C, Sample, drugS"	"Found in Sample: [S16] F2: 129N, Sample, drugS"	"Found in Sample: [S17] F2: 129C, Sample, drugS"	"Found in Sample: [S18] F2: 130N, Sample, drugS"	"Found in Sample: [S19] F2: 130C, Sample, drugS"	"Found in Sample: [S20] F2: 131, Sample, drugS"	"Modifications"	"Area: 126, drugS"	"Area: 127N, drugS"	"Area: 127C, drugS"	"Area: 128N, drugS"	"Area: 128C, drugS"	"Area: 129N, drugS"	"Area: 129C, drugS"	"Area: 130N, drugS"	"Area: 130C, drugS"	"Area: 131, drugS"	"Abundance Ratio: (127N, drugS) / (126, drugS)"	"Abundance Ratio: (127C, drugS) / (126, drugS)"	"Abundance Ratio: (128N, drugS) / (126, drugS)"	"Abundance Ratio: (128C, drugS) / (126, drugS)"	"Abundance Ratio: (129N, drugS) / (126, drugS)"	"Abundance Ratio: (129C, drugS) / (126, drugS)"	"Abundance Ratio: (130N, drugS) / (126, drugS)"	"Abundance Ratio: (130C, drugS) / (126, drugS)"	"Abundance Ratio: (131, drugS) / (126, drugS)"	"Abundance: F2: 126, Control, drugS"	"Abundance: F2: 127N, Sample, drugS"	"Abundance: F2: 127C, Sample, drugS"	"Abundance: F2: 128N, Sample, drugS"	"Abundance: F2: 128C, Sample, drugS"	"Abundance: F2: 129N, Sample, drugS"	"Abundance: F2: 129C, Sample, drugS"	"Abundance: F2: 130N, Sample, drugS"	"Abundance: F2: 130C, Sample, drugS"	"Abundance: F2: 131, Sample, drugS"	"Abundances Count: F2: 126, Control, drugS"	"Abundances Count: F2: 127N, Sample, drugS"	"Abundances Count: F2: 127C, Sample, drugS"	"Abundances Count: F2: 128N, Sample, drugS"	"Abundances Count: F2: 128C, Sample, drugS"	"Abundances Count: F2: 129N, Sample, drugS"	"Abundances Count: F2: 129C, Sample, drugS"	"Abundances Count: F2: 130N, Sample, drugS"	"Abundances Count: F2: 130C, Sample, drugS"	"Abundances Count: F2: 131, Sample, drugS"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q9UID6"	"Zinc finger protein 639 OS=Homo sapiens GN=ZNF639 PE=1 SV=1"	"0.00870373500084502"	"3.02332911937519"	"2.2680412371134"	"1"	"1"	"1"	"1"	"485"	"56.018"	"5.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.3e6"	"5.4e6"	"5.6e6"	"6.6e6"	"5.6e6"	"7.1e6"	"5.5e6"	"5.5e6"	"5.8e6"	"5.7e6"	"1.026"	"1.061"	"1.254"	"1.066"	"1.348"	"1.048"	"1.034"	"1.098"	"1.073"	"110.3"	"113.2"	"117.0"	"138.3"	"117.6"	"148.7"	"115.6"	"114.1"	"121.1"	"118.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.086"	"0"	"2.58391356468201"	"1"
"False"	"High"	"IsMasterProtein"	"Q99963-3"	"Isoform 3 of Endophilin-A3 OS=Homo sapiens GN=SH3GL3"	"0.00870373500084502"	"3.02300845469385"	"2.25352112676056"	"1"	"1"	"1"	"1"	"355"	"40.17"	"5.12"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.5e6"	"3.3e6"	"3.6e6"	"4.1e6"	"3.2e6"	"4.2e6"	"3.4e6"	"3.4e6"	"3.5e6"	"3.4e6"	"0.941"	"1.017"	"1.182"	"0.914"	"1.215"	"0.971"	"0.974"	"1.003"	"0.969"	"178.9"	"168.3"	"181.9"	"211.5"	"163.6"	"217.4"	"173.7"	"174.2"	"179.4"	"173.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.101"	"0"	"3.34354376792908"	"1"
"False"	"High"	"IsMasterProtein"	"O43516-3"	"Isoform 3 of WAS/WASL-interacting protein family member 1 OS=Homo sapiens GN=WIPF1"	"0.00870373500084502"	"3.01709588220737"	"3.33333333333333"	"1"	"1"	"1"	"1"	"510"	"51.949"	"11.41"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e6"	"2.2e6"	"2.5e6"	"2.5e6"	"2.7e6"	"2.6e6"	"2.1e6"	"2.0e6"	"2.4e6"	"2.2e6"	"0.989"	"1.157"	"1.159"	"1.210"	"1.174"	"0.971"	"0.917"	"1.075"	"1.016"	"85.1"	"84.2"	"98.5"	"98.6"	"103.0"	"99.9"	"82.6"	"78.0"	"91.5"	"86.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.093"	"0"	"2.53811097145081"	"1"
"False"	"High"	"IsMasterProtein"	"Q9P1Y6"	"PHD and RING finger domain-containing protein 1 OS=Homo sapiens GN=PHRF1 PE=1 SV=3"	"0.00870373500084502"	"3.005638848092"	"0.606428138265616"	"1"	"1"	"1"	"1"	"1649"	"178.557"	"8.95"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e7"	"2.3e7"	"2.3e7"	"2.5e7"	"2.2e7"	"2.4e7"	"2.2e7"	"1.9e7"	"2.2e7"	"2.0e7"	"1.049"	"1.047"	"1.154"	"1.034"	"1.125"	"1.007"	"0.900"	"1.031"	"0.913"	"351.8"	"368.9"	"368.4"	"406.1"	"363.9"	"395.6"	"354.4"	"316.7"	"362.7"	"321.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.031"	"0"	"3.14983415603638"	"1"
"False"	"High"	"IsMasterProtein"	"Q9H869-9"	"Isoform 9 of YY1-associated protein 1 OS=Homo sapiens GN=YY1AP1"	"0.00870373500084502"	"3.0040140020862"	"1.57657657657658"	"1"	"1"	"1"	"1"	"888"	"97.654"	"8.56"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.9e5"	"4.7e5"	"5.6e5"	"7.8e5"	"6.1e5"	"7.2e5"	"5.8e5"	"6.2e5"	"6.9e5"	"5.8e5"	"0.799"	"0.949"	"1.319"	"1.032"	"1.227"	"0.994"	"1.054"	"1.179"	"0.987"	"31.3"	"25.0"	"29.7"	"41.3"	"32.3"	"38.4"	"31.1"	"33.0"	"36.9"	"30.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.051"	"0"	"2.31422019004822"	"1"
"False"	"High"	"IsMasterProtein"	"Q9NRG4"	"N-lysine methyltransferase SMYD2 OS=Homo sapiens GN=SMYD2 PE=1 SV=2"	"0.00870373500084502"	"3.00375108543087"	"2.54041570438799"	"1"	"1"	"1"	"1"	"433"	"49.656"	"6.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e6"	"3.1e6"	"3.6e6"	"3.9e6"	"3.5e6"	"3.6e6"	"3.1e6"	"3.3e6"	"3.6e6"	"3.0e6"	"0.946"	"1.089"	"1.183"	"1.047"	"1.087"	"0.942"	"0.984"	"1.072"	"0.913"	"189.4"	"179.1"	"206.2"	"224.1"	"198.3"	"205.8"	"178.5"	"186.4"	"203.0"	"173.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.11"	"0"	"2.35504865646362"	"1"
"False"	"High"	"IsMasterProtein"	"Q12968"	"Nuclear factor of activated T-cells, cytoplasmic 3 OS=Homo sapiens GN=NFATC3 PE=1 SV=1"	"0.00870373500084502"	"3.00243888436641"	"0.930232558139535"	"1"	"1"	"1"	"1"	"1075"	"115.522"	"6.37"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.3e6"	"2.4e6"	"2.5e6"	"2.8e6"	"2.6e6"	"3.1e6"	"2.3e6"	"2.4e6"	"2.6e6"	"2.6e6"	"1.081"	"1.126"	"1.238"	"1.146"	"1.355"	"1.019"	"1.078"	"1.171"	"1.147"	"242.2"	"261.8"	"272.6"	"299.8"	"277.5"	"328.1"	"246.8"	"261.1"	"283.7"	"277.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.059"	"0"	"2.67532324790955"	"1"
"False"	"High"	"IsMasterProtein"	"Q9BTF0"	"THUMP domain-containing protein 2 OS=Homo sapiens GN=THUMPD2 PE=2 SV=2"	"0.00870373500084502"	"3.00156628113553"	"1.98807157057654"	"1"	"1"	"1"	"1"	"503"	"56.397"	"7.81"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.9e6"	"2.5e6"	"3.0e6"	"3.4e6"	"2.7e6"	"2.7e6"	"2.9e6"	"2.4e6"	"3.1e6"	"2.6e6"	"0.868"	"1.026"	"1.182"	"0.934"	"0.915"	"0.987"	"0.811"	"1.069"	"0.902"	"74.2"	"64.4"	"76.1"	"87.7"	"69.3"	"67.9"	"73.2"	"60.2"	"79.3"	"66.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.066"	"0"	"2.24632358551025"	"1"
"False"	"High"	"IsMasterProtein"	"O94880"	"PHD finger protein 14 OS=Homo sapiens GN=PHF14 PE=1 SV=2"	"0.0090204012814028"	"2.98254927048946"	"1.12612612612613"	"1"	"1"	"1"	"1"	"888"	"99.991"	"5.33"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e6"	"1.5e6"	"1.5e6"	"1.6e6"	"1.5e6"	"1.5e6"	"1.4e6"	"1.6e6"	"1.6e6"	"1.5e6"	"1.115"	"1.134"	"1.227"	"1.085"	"1.115"	"1.055"	"1.176"	"1.176"	"1.134"	"59.8"	"66.7"	"67.8"	"73.4"	"64.9"	"66.7"	"63.1"	"70.3"	"70.3"	"67.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.056"	"0"	"2.61253714561462"	"1"
"False"	"High"	"IsMasterProtein"	"Q96MG7"	"Melanoma-associated antigen G1 OS=Homo sapiens GN=NDNL2 PE=1 SV=1"	"0.0090204012814028"	"2.97922451180644"	"2.63157894736842"	"1"	"1"	"1"	"1"	"304"	"34.287"	"9.28"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.0e6"	"4.6e6"	"5.4e6"	"6.9e6"	"5.2e6"	"5.4e6"	"4.4e6"	"4.6e6"	"5.6e6"	"4.8e6"	"0.934"	"1.094"	"1.389"	"1.040"	"1.088"	"0.891"	"0.926"	"1.125"	"0.972"	"116.6"	"108.9"	"127.6"	"162.0"	"121.3"	"126.9"	"103.9"	"108.0"	"131.2"	"113.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.105"	"0"	"2.94541263580322"	"1"
"False"	"High"	"IsMasterProtein"	"P51970"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens GN=NDUFA8 PE=1 SV=3"	"0.0090204012814028"	"2.97922451180644"	"4.65116279069767"	"1"	"1"	"1"	"1"	"172"	"20.092"	"7.65"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e6"	"3.0e6"	"3.1e6"	"3.1e6"	"3.0e6"	"3.4e6"	"2.9e6"	"2.7e6"	"2.9e6"	"2.7e6"	"0.946"	"0.970"	"0.987"	"0.953"	"1.074"	"0.921"	"0.866"	"0.918"	"0.852"	"246.5"	"233.2"	"239.2"	"243.2"	"234.8"	"264.7"	"227.0"	"213.5"	"226.2"	"209.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.233"	"0"	"3.15152812004089"	"1"
"False"	"High"	"IsMasterProtein"	"Q1ZZU3"	"DNA repair protein SWI5 homolog OS=Homo sapiens GN=SWI5 PE=1 SV=1"	"0.0090204012814028"	"2.9782871334233"	"5.1063829787234"	"1"	"2"	"1"	"1"	"235"	"26.722"	"10.24"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e6"	"1.9e6"	"2.0e6"	"2.2e6"	"2.6e6"	"2.2e6"	"1.7e6"	"1.7e6"	"2.0e6"	"1.8e6"	"1.264"	"1.187"	"1.187"	"1.730"	"1.491"	"1.151"	"0.937"	"1.311"	"0.935"	"44.4"	"56.1"	"52.7"	"52.7"	"76.8"	"66.2"	"51.1"	"41.6"	"58.2"	"41.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.468"	"0"	"5.08046245574951"	"1"
"False"	"High"	"IsMasterProtein"	"Q86XL3"	"Ankyrin repeat and LEM domain-containing protein 2 OS=Homo sapiens GN=ANKLE2 PE=1 SV=4"	"0.0090204012814028"	"2.96697855531709"	"0.959488272921109"	"1"	"1"	"1"	"1"	"938"	"104.05"	"7.09"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e6"	"2.8e6"	"2.7e6"	"3.2e6"	"2.9e6"	"3.1e6"	"2.4e6"	"2.5e6"	"2.7e6"	"2.7e6"	"1.189"	"1.138"	"1.339"	"1.220"	"1.318"	"1.012"	"1.049"	"1.125"	"1.138"	"124.3"	"147.8"	"141.5"	"166.4"	"151.7"	"163.8"	"125.8"	"130.4"	"139.8"	"141.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.04"	"0"	"2.54765486717224"	"1"
"False"	"High"	"IsMasterProtein"	"O43829"	"Zinc finger and BTB domain-containing protein 14 OS=Homo sapiens GN=ZBTB14 PE=1 SV=2"	"0.0090204012814028"	"2.95821268102825"	"3.11804008908686"	"1"	"1"	"1"	"1"	"449"	"50.924"	"6.04"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.0e5"	"7.5e5"	"6.1e5"	"8.5e5"	"7.7e5"	"8.7e5"	"5.6e5"	"6.0e5"	"8.6e5"	"7.1e5"	"0.930"	"0.754"	"1.059"	"0.952"	"1.087"	"0.697"	"0.748"	"1.073"	"0.880"	"35.7"	"33.2"	"26.9"	"37.8"	"34.0"	"38.8"	"24.9"	"26.7"	"38.3"	"31.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.093"	"0"	"2.07158374786377"	"1"
"False"	"High"	"IsMasterProtein"	"Q6P1X5"	"Transcription initiation factor TFIID subunit 2 OS=Homo sapiens GN=TAF2 PE=1 SV=3"	"0.0090204012814028"	"2.94923368876696"	"0.667222685571309"	"1"	"1"	"1"	"1"	"1199"	"136.883"	"8.19"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e6"	"2.4e6"	"2.3e6"	"2.4e6"	"2.4e6"	"2.6e6"	"2.3e6"	"2.1e6"	"2.5e6"	"2.3e6"	"1.089"	"1.082"	"1.097"	"1.123"	"1.209"	"1.042"	"0.955"	"1.144"	"1.076"	"66.1"	"72.0"	"71.5"	"72.5"	"74.2"	"79.9"	"68.9"	"63.1"	"75.6"	"71.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.032"	"0"	"3.10016798973084"	"1"
"False"	"High"	"IsMasterProtein"	"Q5T7W7"	"Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2 OS=Homo sapiens GN=TSTD2 PE=1 SV=1"	"0.0090204012814028"	"2.94846160948467"	"1.55038759689922"	"1"	"1"	"1"	"1"	"516"	"58.225"	"7.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e6"	"1.9e6"	"2.0e6"	"2.4e6"	"2.2e6"	"2.5e6"	"2.0e6"	"2.1e6"	"2.2e6"	"2.0e6"	"0.954"	"0.985"	"1.174"	"1.102"	"1.223"	"0.971"	"1.040"	"1.101"	"0.971"	"229.8"	"219.2"	"226.4"	"269.9"	"253.3"	"281.0"	"223.2"	"239.0"	"253.0"	"223.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.077"	"0"	"2.73565435409546"	"1"
"False"	"High"	"IsMasterProtein"	"P57772"	"Selenocysteine-specific elongation factor OS=Homo sapiens GN=EEFSEC PE=1 SV=4"	"0.0090204012814028"	"2.94233389609017"	"1.67785234899329"	"1"	"1"	"1"	"1"	"596"	"65.263"	"8.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e6"	"1.9e6"	"2.0e6"	"2.1e6"	"2.1e6"	"2.3e6"	"1.7e6"	"1.8e6"	"1.9e6"	"1.8e6"	"1.038"	"1.121"	"1.156"	"1.167"	"1.278"	"0.960"	"1.021"	"1.054"	"0.983"	"122.5"	"127.1"	"137.3"	"141.6"	"143.0"	"156.6"	"117.6"	"125.1"	"129.1"	"120.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.068"	"0"	"3.18349313735962"	"1"
"False"	"High"	"IsMasterProtein"	"O43299"	"AP-5 complex subunit zeta-1 OS=Homo sapiens GN=AP5Z1 PE=1 SV=2"	"0.0090204012814028"	"2.93704216591549"	"1.36307311028501"	"1"	"1"	"1"	"1"	"807"	"88.549"	"7.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e6"	"2.9e6"	"2.7e6"	"3.0e6"	"2.7e6"	"3.2e6"	"2.3e6"	"2.3e6"	"2.9e6"	"2.5e6"	"1.297"	"1.212"	"1.353"	"1.188"	"1.434"	"1.043"	"1.034"	"1.314"	"1.126"	"46.8"	"60.7"	"56.7"	"63.3"	"55.6"	"67.1"	"48.8"	"48.4"	"61.5"	"52.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.05"	"0"	"2.6752712726593"	"1"
"False"	"High"	"IsMasterProtein"	"Q96S90"	"LysM and putative peptidoglycan-binding domain-containing protein 1 OS=Homo sapiens GN=LYSMD1 PE=1 SV=1"	"0.00915658602150538"	"2.93218548883816"	"3.52422907488987"	"1"	"1"	"1"	"1"	"227"	"24.988"	"8.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e6"	"2.9e6"	"3.1e6"	"3.4e6"	"2.7e6"	"3.4e6"	"3.1e6"	"2.7e6"	"3.4e6"	"2.9e6"	"0.897"	"0.987"	"1.064"	"0.850"	"1.074"	"0.982"	"0.855"	"1.058"	"0.904"	"129.7"	"116.3"	"128.0"	"138.0"	"110.2"	"139.3"	"127.4"	"110.9"	"137.2"	"117.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.166"	"0"	"2.22552680969238"	"1"
"False"	"High"	"IsMasterProtein"	"Q9BQD3"	"KxDL motif-containing protein 1 OS=Homo sapiens GN=KXD1 PE=1 SV=2"	"0.00915658602150538"	"2.92883229492829"	"4.54545454545455"	"2"	"2"	"2"	"1"	"176"	"19.656"	"4.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e6"	"3.5e6"	"3.9e6"	"3.8e6"	"3.3e6"	"4.1e6"	"3.3e6"	"2.8e6"	"3.8e6"	"3.1e6"	"0.933"	"1.178"	"1.039"	"0.813"	"1.031"	"1.047"	"0.789"	"1.067"	"0.796"	"258.4"	"241.2"	"304.4"	"268.4"	"210.2"	"266.3"	"270.6"	"203.8"	"275.8"	"205.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.778"	"0"	"5.12481999397278"	"2"
"False"	"High"	"IsMasterProtein"	"Q8IY18"	"Structural maintenance of chromosomes protein 5 OS=Homo sapiens GN=SMC5 PE=1 SV=2"	"0.00915658602150538"	"2.92591531097176"	"0.908265213442325"	"1"	"1"	"1"	"1"	"1101"	"128.726"	"8.38"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.0e6"	"9.5e5"	"1.0e6"	"1.1e6"	"9.7e5"	"1.2e6"	"9.1e5"	"9.0e5"	"1.1e6"	"9.4e5"	"0.906"	"0.978"	"1.084"	"0.929"	"1.122"	"0.870"	"0.863"	"1.064"	"0.902"	"125.9"	"114.1"	"123.1"	"136.5"	"117.0"	"141.2"	"109.5"	"108.6"	"134.0"	"113.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.034"	"0"	"3.36468887329102"	"1"
"False"	"High"	"IsMasterProtein"	"O43567"	"E3 ubiquitin-protein ligase RNF13 OS=Homo sapiens GN=RNF13 PE=1 SV=1"	"0.00915658602150538"	"2.92216026029657"	"3.6745406824147"	"2"	"2"	"2"	"1"	"381"	"42.787"	"4.98"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.7e6"	"6.7e6"	"7.0e6"	"7.8e6"	"6.1e6"	"7.7e6"	"6.7e6"	"6.3e6"	"7.2e6"	"6.5e6"	"0.990"	"1.043"	"1.146"	"0.908"	"1.136"	"0.982"	"0.937"	"1.063"	"0.959"	"680.2"	"673.6"	"709.6"	"779.3"	"617.3"	"773.0"	"668.2"	"637.6"	"722.8"	"652.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.334"	"0"	"5.06985425949097"	"2"
"False"	"High"	"IsMasterProtein"	"Q9H098-2"	"Isoform 2 of Protein FAM107B OS=Homo sapiens GN=FAM107B"	"0.00915658602150538"	"2.91937351307819"	"2.61437908496732"	"1"	"1"	"1"	"1"	"306"	"34.738"	"7.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.7e6"	"4.9e6"	"6.2e6"	"5.9e6"	"5.4e6"	"5.4e6"	"5.6e6"	"4.8e6"	"6.0e6"	"4.6e6"	"0.858"	"1.096"	"1.040"	"0.955"	"0.952"	"0.989"	"0.851"	"1.059"	"0.803"	"151.9"	"130.3"	"166.5"	"158.0"	"145.1"	"144.6"	"150.2"	"129.3"	"160.8"	"122.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.122"	"0"	"2.95999336242676"	"1"
"False"	"High"	"IsMasterProtein"	"P08603"	"Complement factor H OS=Homo sapiens GN=CFH PE=1 SV=4"	"0.00915658602150538"	"2.91685585685695"	"0.812347684809098"	"1"	"1"	"1"	"1"	"1231"	"139.005"	"6.61"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.3e5"	"8.2e5"	"9.9e5"	"1.2e6"	"9.3e5"	"1.0e6"	"8.1e5"	"8.2e5"	"9.7e5"	"7.4e5"	"0.983"	"1.189"	"1.388"	"1.116"	"1.226"	"0.973"	"0.985"	"1.168"	"0.894"	"48.2"	"47.4"	"57.3"	"66.9"	"53.8"	"59.1"	"46.9"	"47.5"	"56.3"	"43.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.034"	"0"	"2.99920153617859"	"1"
"False"	"High"	"IsMasterProtein"	"Q9ULL5-3"	"Isoform 3 of Proline-rich protein 12 OS=Homo sapiens GN=PRR12"	"0.00915658602150538"	"2.91685585685695"	"0.589390962671906"	"1"	"1"	"1"	"1"	"2036"	"210.914"	"7.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e6"	"1.6e6"	"1.8e6"	"2.2e6"	"1.9e6"	"2.1e6"	"1.7e6"	"1.6e6"	"1.8e6"	"1.5e6"	"1.051"	"1.153"	"1.406"	"1.225"	"1.358"	"1.077"	"1.011"	"1.183"	"0.958"	"53.0"	"55.7"	"61.1"	"74.5"	"64.9"	"72.0"	"57.1"	"53.6"	"62.7"	"50.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.03"	"0"	"2.81819581985474"	"1"
"False"	"High"	"IsMasterProtein"	"Q9Y2X9"	"Zinc finger protein 281 OS=Homo sapiens GN=ZNF281 PE=1 SV=1"	"0.00915658602150538"	"2.91399629438162"	"1.11731843575419"	"1"	"1"	"1"	"1"	"895"	"96.855"	"8.48"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e6"	"2.8e6"	"3.1e6"	"3.1e6"	"2.7e6"	"3.4e6"	"2.7e6"	"2.7e6"	"3.0e6"	"2.8e6"	"1.000"	"1.122"	"1.119"	"0.984"	"1.211"	"0.962"	"0.971"	"1.071"	"1.011"	"231.2"	"231.1"	"259.4"	"258.8"	"227.5"	"280.0"	"222.4"	"224.6"	"247.5"	"233.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.066"	"0"	"2.59586048126221"	"1"
"False"	"High"	"IsMasterProtein"	"Q2NL98"	"Vimentin-type intermediate filament-associated coiled-coil protein OS=Homo sapiens GN=VMAC PE=2 SV=1"	"0.00915658602150538"	"2.91292879409346"	"4.73372781065089"	"1"	"1"	"1"	"1"	"169"	"18.337"	"5.73"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.2e6"	"1.1e6"	"1.4e6"	"1.4e6"	"1.3e6"	"1.4e6"	"1.3e6"	"1.1e6"	"1.3e6"	"1.1e6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.212"	"0"	"2.43165278434753"	"1"
"False"	"High"	"IsMasterProtein"	"Q56P03"	"E2F-associated phosphoprotein OS=Homo sapiens GN=EAPP PE=1 SV=4"	"0.00915658602150538"	"2.911155437273"	"3.15789473684211"	"1"	"1"	"1"	"1"	"285"	"32.742"	"5.12"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.6e6"	"3.4e6"	"3.9e6"	"4.1e6"	"3.5e6"	"4.0e6"	"3.6e6"	"3.4e6"	"3.8e6"	"3.6e6"	"0.953"	"1.091"	"1.146"	"0.967"	"1.101"	"0.991"	"0.950"	"1.041"	"1.009"	"133.2"	"127.0"	"145.3"	"152.6"	"128.8"	"146.7"	"132.0"	"126.5"	"138.7"	"134.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.166"	"0"	"3.32831311225891"	"1"
"False"	"High"	"IsMasterProtein"	"O60331-3"	"Isoform 3 of Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma OS=Homo sapiens GN=PIP5K1C"	"0.00915658602150538"	"2.91102598230532"	"2.12164073550212"	"2"	"2"	"2"	"1"	"707"	"77.436"	"5.82"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e6"	"1.6e6"	"1.6e6"	"1.9e6"	"1.7e6"	"1.8e6"	"1.6e6"	"1.6e6"	"1.8e6"	"1.6e6"	"1.043"	"1.026"	"1.260"	"1.049"	"1.181"	"0.980"	"0.997"	"1.064"	"1.020"	"431.3"	"449.7"	"442.6"	"543.4"	"452.5"	"509.3"	"422.6"	"430.0"	"459.1"	"440.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.155"	"0"	"5.43489766120911"	"2"
