"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S1] F1: 126, Control, drug"	"Found in Sample: [S2] F1: 127N, Sample, drug"	"Found in Sample: [S3] F1: 127C, Sample, drug"	"Found in Sample: [S4] F1: 128N, Sample, drug"	"Found in Sample: [S5] F1: 128C, Sample, drug"	"Found in Sample: [S6] F1: 129N, Sample, drug"	"Found in Sample: [S7] F1: 129C, Sample, drug"	"Found in Sample: [S8] F1: 130N, Sample, drug"	"Found in Sample: [S9] F1: 130C, Sample, drug"	"Found in Sample: [S10] F1: 131, Sample, drug"	"Modifications"	"Area: 126, drug"	"Area: 127N, drug"	"Area: 127C, drug"	"Area: 128N, drug"	"Area: 128C, drug"	"Area: 129N, drug"	"Area: 129C, drug"	"Area: 130N, drug"	"Area: 130C, drug"	"Area: 131, drug"	"Abundance Ratio: (127N, drug) / (126, drug)"	"Abundance Ratio: (127C, drug) / (126, drug)"	"Abundance Ratio: (128N, drug) / (126, drug)"	"Abundance Ratio: (128C, drug) / (126, drug)"	"Abundance Ratio: (129N, drug) / (126, drug)"	"Abundance Ratio: (129C, drug) / (126, drug)"	"Abundance Ratio: (130N, drug) / (126, drug)"	"Abundance Ratio: (130C, drug) / (126, drug)"	"Abundance Ratio: (131, drug) / (126, drug)"	"Abundance: F1: 126, Control, drug"	"Abundance: F1: 127N, Sample, drug"	"Abundance: F1: 127C, Sample, drug"	"Abundance: F1: 128N, Sample, drug"	"Abundance: F1: 128C, Sample, drug"	"Abundance: F1: 129N, Sample, drug"	"Abundance: F1: 129C, Sample, drug"	"Abundance: F1: 130N, Sample, drug"	"Abundance: F1: 130C, Sample, drug"	"Abundance: F1: 131, Sample, drug"	"Abundances Count: F1: 126, Control, drug"	"Abundances Count: F1: 127N, Sample, drug"	"Abundances Count: F1: 127C, Sample, drug"	"Abundances Count: F1: 128N, Sample, drug"	"Abundances Count: F1: 128C, Sample, drug"	"Abundances Count: F1: 129N, Sample, drug"	"Abundances Count: F1: 129C, Sample, drug"	"Abundances Count: F1: 130N, Sample, drug"	"Abundances Count: F1: 130C, Sample, drug"	"Abundances Count: F1: 131, Sample, drug"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q15427"	"Splicing factor 3B subunit 4 OS=Homo sapiens GN=SF3B4 PE=1 SV=1"	"0"	"7.43058209050573"	"2.59433962264151"	"1"	"4"	"1"	"1"	"424"	"44.357"	"8.56"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e7"	"5.0e7"	"5.8e7"	"7.0e7"	"5.7e7"	"5.8e7"	"6.4e7"	"5.4e7"	"6.5e7"	"4.7e7"	"2.528"	"2.964"	"3.338"	"2.860"	"3.032"	"3.201"	"2.887"	"3.206"	"2.506"	"179.4"	"453.5"	"531.7"	"598.8"	"513.1"	"543.9"	"574.2"	"517.9"	"575.2"	"449.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.585"	"0"	"12.0602304935455"	"1"
"False"	"High"	"IsMasterProtein"	"Q96JG6"	"Syndetin OS=Homo sapiens GN=CCDC132 PE=1 SV=3"	"0"	"7.42307038928062"	"2.28215767634855"	"2"	"2"	"2"	"1"	"964"	"111.104"	"6.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.3e5"	"1.5e6"	"3.4e6"	"3.1e6"	"2.6e6"	"2.7e6"	"2.9e6"	"2.5e6"	"3.0e6"	"3.1e6"	"1.678"	"3.902"	"3.536"	"2.910"	"3.005"	"3.255"	"2.821"	"3.426"	"3.574"	"66.4"	"111.4"	"259.1"	"234.8"	"193.2"	"199.5"	"216.1"	"187.3"	"227.5"	"237.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.081"	"0"	"7.90062022209167"	"2"
"False"	"High"	"IsMasterProtein"	"Q8WUX2"	"Putative glutathione-specific gamma-glutamylcyclotransferase 2 OS=Homo sapiens GN=CHAC2 PE=2 SV=1"	"0"	"7.41885280448348"	"11.4130434782609"	"2"	"2"	"2"	"1"	"184"	"20.862"	"5.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e6"	"4.0e6"	"4.4e6"	"4.7e6"	"3.8e6"	"4.8e6"	"4.5e6"	"4.4e6"	"4.5e6"	"4.1e6"	"2.251"	"2.476"	"2.616"	"2.125"	"2.668"	"2.520"	"2.437"	"2.506"	"2.336"	"153.1"	"344.7"	"379.0"	"400.5"	"325.4"	"408.4"	"385.8"	"373.1"	"383.7"	"357.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.468"	"0"	"7.23305916786194"	"2"
"False"	"High"	"IsMasterProtein"	"P07858"	"Cathepsin B OS=Homo sapiens GN=CTSB PE=1 SV=3"	"0"	"7.41884710803371"	"5.89970501474926"	"1"	"1"	"1"	"1"	"339"	"37.797"	"6.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.0e6"	"9.0e6"	"9.7e6"	"1.0e7"	"9.4e6"	"1.0e7"	"1.1e7"	"8.5e6"	"9.8e6"	"8.7e6"	"1.803"	"1.951"	"2.036"	"1.878"	"2.039"	"2.217"	"1.704"	"1.970"	"1.740"	"30.4"	"54.8"	"59.3"	"61.9"	"57.1"	"62.0"	"67.4"	"51.8"	"59.9"	"52.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.136"	"0"	"4.5540337562561"	"1"
"False"	"High"	"IsMasterProtein"	"Q9UKE5"	"TRAF2 and NCK-interacting protein kinase OS=Homo sapiens GN=TNIK PE=1 SV=1"	"0"	"7.41301088607199"	"4.48529411764706"	"4"	"5"	"3"	"1"	"1360"	"154.848"	"7.17"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e6"	"2.9e6"	"3.7e6"	"4.0e6"	"3.8e6"	"4.2e6"	"3.7e6"	"3.7e6"	"3.7e6"	"3.4e6"	"2.022"	"3.061"	"3.142"	"2.754"	"3.157"	"2.760"	"2.698"	"2.612"	"2.306"	"88.3"	"178.5"	"270.3"	"277.4"	"243.2"	"278.8"	"243.7"	"238.2"	"230.6"	"203.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.127"	"0"	"5.46778059005737"	"4"
"False"	"High"	"IsMasterProtein"	"Q9UBF1"	"Melanoma-associated antigen C2 OS=Homo sapiens GN=MAGEC2 PE=1 SV=1"	"0"	"7.37640248303061"	"5.89812332439678"	"3"	"3"	"3"	"1"	"373"	"41.137"	"4.31"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.3e6"	"1.1e7"	"1.4e7"	"1.4e7"	"1.2e7"	"1.3e7"	"1.3e7"	"1.2e7"	"1.2e7"	"1.1e7"	"2.529"	"3.067"	"3.036"	"2.524"	"2.863"	"2.935"	"2.686"	"2.655"	"2.432"	"168.4"	"425.9"	"516.5"	"511.3"	"425.1"	"482.2"	"494.3"	"452.3"	"447.1"	"409.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.701"	"0"	"10.7204029560089"	"3"
"False"	"High"	"IsMasterProtein"	"Q6N063"	"2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2 OS=Homo sapiens GN=OGFOD2 PE=2 SV=2"	"0"	"7.36894578515724"	"10.5714285714286"	"3"	"4"	"3"	"1"	"350"	"38.972"	"5.68"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e6"	"8.4e6"	"1.2e7"	"1.3e7"	"1.1e7"	"1.2e7"	"1.2e7"	"1.2e7"	"1.2e7"	"9.8e6"	"2.101"	"2.941"	"3.228"	"2.740"	"2.965"	"2.977"	"2.772"	"2.778"	"2.546"	"119.4"	"250.9"	"351.1"	"385.4"	"327.2"	"354.0"	"355.4"	"331.0"	"331.7"	"304.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.413"	"0"	"10.0531084537506"	"3"
"False"	"High"	"IsMasterProtein"	"Q9BYV8"	"Centrosomal protein of 41 kDa OS=Homo sapiens GN=CEP41 PE=1 SV=1"	"0"	"7.35961795529043"	"4.55764075067024"	"1"	"1"	"1"	"1"	"373"	"41.343"	"8.32"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e6"	"3.0e6"	"4.4e6"	"3.9e6"	"3.2e6"	"3.9e6"	"3.9e6"	"3.7e6"	"3.1e6"	"3.4e6"	"1.623"	"2.414"	"2.110"	"1.733"	"2.120"	"2.157"	"2.000"	"1.686"	"1.869"	"19.1"	"31.0"	"46.1"	"40.3"	"33.1"	"40.5"	"41.2"	"38.2"	"32.2"	"35.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.116"	"0"	"4.56373643875122"	"1"
"False"	"High"	"IsMasterProtein"	"Q9UPN4"	"Centrosomal protein of 131 kDa OS=Homo sapiens GN=CEP131 PE=1 SV=3"	"0"	"7.35203054163703"	"1.10803324099723"	"1"	"1"	"1"	"1"	"1083"	"122.075"	"8.69"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e6"	"3.5e6"	"3.4e6"	"3.7e6"	"3.3e6"	"4.0e6"	"3.3e6"	"3.6e6"	"3.8e6"	"2.8e6"	"1.864"	"1.804"	"1.983"	"1.772"	"2.152"	"1.785"	"1.933"	"2.040"	"1.478"	"52.1"	"97.1"	"94.0"	"103.3"	"92.3"	"112.1"	"93.0"	"100.7"	"106.3"	"77.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.032"	"0"	"3.88716650009155"	"1"
"False"	"High"	"IsMasterProtein"	"Q96MX6"	"WD repeat-containing protein 92 OS=Homo sapiens GN=WDR92 PE=1 SV=1"	"0"	"7.35193287055107"	"4.48179271708683"	"1"	"1"	"1"	"1"	"357"	"39.715"	"8.09"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.8e6"	"6.2e6"	"9.1e6"	"8.9e6"	"6.8e6"	"8.1e6"	"8.1e6"	"6.8e6"	"7.4e6"	"7.4e6"	"1.622"	"2.372"	"2.322"	"1.763"	"2.114"	"2.125"	"1.780"	"1.927"	"1.922"	"79.2"	"128.5"	"187.9"	"183.9"	"139.6"	"167.4"	"168.3"	"141.0"	"152.6"	"152.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.096"	"0"	"5.20243549346924"	"1"
"False"	"High"	"IsMasterProtein"	"Q8NCN5"	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens GN=PDPR PE=1 SV=2"	"0"	"7.34966527359144"	"2.95790671217292"	"2"	"2"	"2"	"1"	"879"	"99.301"	"6.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e6"	"3.1e6"	"4.5e6"	"3.6e6"	"3.0e6"	"3.4e6"	"3.2e6"	"3.5e6"	"3.4e6"	"3.3e6"	"2.227"	"3.312"	"3.221"	"2.741"	"2.853"	"2.877"	"2.799"	"2.857"	"2.762"	"74.1"	"165.0"	"245.4"	"238.7"	"203.1"	"211.4"	"213.2"	"207.4"	"211.7"	"204.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.099"	"0"	"7.57669258117676"	"2"
"False"	"High"	"IsMasterProtein"	"P16150"	"Leukosialin OS=Homo sapiens GN=SPN PE=1 SV=1"	"0"	"7.31154885296768"	"5"	"2"	"2"	"2"	"1"	"400"	"40.297"	"5.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.4e6"	"1.3e7"	"1.6e7"	"1.6e7"	"1.5e7"	"1.6e7"	"1.7e7"	"1.7e7"	"1.7e7"	"1.5e7"	"2.608"	"3.654"	"3.561"	"3.696"	"3.741"	"3.975"	"3.991"	"3.944"	"4.144"	"102.9"	"268.4"	"376.0"	"366.4"	"380.3"	"385.0"	"409.0"	"410.7"	"405.8"	"426.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.311"	"0"	"7.32038855552673"	"2"
"False"	"High"	"IsMasterProtein"	"Q8N5M1"	"ATP synthase mitochondrial F1 complex assembly factor 2 OS=Homo sapiens GN=ATPAF2 PE=1 SV=1"	"0"	"7.31122434472716"	"7.61245674740484"	"1"	"1"	"1"	"1"	"289"	"32.752"	"7.09"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.9e7"	"5.2e7"	"5.9e7"	"6.4e7"	"5.2e7"	"6.5e7"	"6.2e7"	"5.8e7"	"6.4e7"	"4.3e7"	"1.787"	"2.040"	"2.215"	"1.816"	"2.250"	"2.133"	"2.011"	"2.219"	"1.480"	"121.8"	"217.6"	"248.5"	"269.8"	"221.2"	"274.1"	"259.8"	"244.9"	"270.3"	"180.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.166"	"0"	"5.29290771484375"	"1"
"False"	"High"	"IsMasterProtein"	"Q8N2G8"	"GH3 domain-containing protein OS=Homo sapiens GN=GHDC PE=1 SV=2"	"0"	"7.30528286402681"	"4.33962264150943"	"2"	"2"	"2"	"1"	"530"	"57.487"	"7.88"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.1e6"	"4.5e6"	"5.7e6"	"6.0e6"	"5.4e6"	"6.5e6"	"5.3e6"	"6.2e6"	"5.9e6"	"4.5e6"	"1.614"	"1.941"	"2.022"	"1.774"	"2.127"	"1.947"	"2.038"	"1.994"	"1.482"	"85.0"	"137.2"	"165.0"	"171.9"	"150.8"	"180.8"	"165.5"	"173.2"	"169.5"	"126.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.186"	"0"	"7.31974291801453"	"2"
"False"	"High"	"IsMasterProtein"	"Q9H0E2"	"Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1"	"0"	"7.30303235925598"	"5.10948905109489"	"1"	"1"	"1"	"1"	"274"	"30.262"	"5.97"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.4e6"	"5.6e6"	"6.9e6"	"6.8e6"	"5.4e6"	"6.0e6"	"6.2e6"	"6.3e6"	"6.0e6"	"5.0e6"	"1.038"	"1.285"	"1.253"	"0.997"	"1.118"	"1.146"	"1.163"	"1.118"	"0.923"	"125.2"	"130.0"	"160.9"	"156.9"	"124.8"	"140.0"	"143.5"	"145.6"	"140.0"	"115.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.155"	"0"	"4.77680397033691"	"1"
"False"	"High"	"IsMasterProtein"	"Q9ULX3"	"RNA-binding protein NOB1 OS=Homo sapiens GN=NOB1 PE=1 SV=1"	"0"	"7.27535599396731"	"6.55339805825243"	"3"	"3"	"3"	"1"	"412"	"46.646"	"7.18"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.2e6"	"1.4e7"	"2.3e7"	"2.3e7"	"1.8e7"	"2.0e7"	"2.0e7"	"1.7e7"	"1.8e7"	"1.8e7"	"1.851"	"2.959"	"3.013"	"2.455"	"2.666"	"2.629"	"2.287"	"2.477"	"2.433"	"209.8"	"388.4"	"620.7"	"632.2"	"515.0"	"559.3"	"551.5"	"479.8"	"519.7"	"510.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.318"	"0"	"10.0129282474518"	"3"
"False"	"High"	"IsMasterProtein"	"Q8IY67-2"	"Isoform 2 of Ribonucleoprotein PTB-binding 1 OS=Homo sapiens GN=RAVER1"	"0"	"7.26793184178915"	"8.7956698240866"	"2"	"3"	"2"	"1"	"739"	"77.811"	"8.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.7e5"	"5.0e5"	"7.8e5"	"9.6e5"	"9.6e5"	"8.7e5"	"9.9e5"	"7.9e5"	"1.0e6"	"8.2e5"	"1.972"	"2.719"	"4.270"	"4.548"	"3.742"	"4.331"	"3.124"	"4.272"	"3.469"	"35.6"	"70.2"	"96.8"	"152.0"	"161.9"	"133.2"	"154.2"	"111.2"	"152.1"	"123.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.133"	"0"	"9.04983806610107"	"2"
"False"	"High"	"IsMasterProtein"	"Q9UNY4"	"Transcription termination factor 2 OS=Homo sapiens GN=TTF2 PE=1 SV=2"	"0"	"7.25018641470706"	"1.63511187607573"	"1"	"1"	"1"	"1"	"1162"	"129.508"	"8.37"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e6"	"4.4e6"	"6.2e6"	"6.5e6"	"5.0e6"	"6.2e6"	"6.2e6"	"5.7e6"	"5.9e6"	"5.0e6"	"3.222"	"4.567"	"4.822"	"3.716"	"4.540"	"4.594"	"4.236"	"4.378"	"3.668"	"64.5"	"207.8"	"294.6"	"311.0"	"239.7"	"292.8"	"296.3"	"273.2"	"282.4"	"236.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.029"	"0"	"4.41823291778564"	"1"
"False"	"High"	"IsMasterProtein"	"Q8TAP8"	"Protein phosphatase 1 regulatory subunit 35 OS=Homo sapiens GN=PPP1R35 PE=1 SV=1"	"0"	"7.23790554318151"	"16.2055335968379"	"3"	"3"	"3"	"1"	"253"	"27.936"	"8.68"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e7"	"1.7e7"	"1.9e7"	"2.1e7"	"1.4e7"	"2.1e7"	"1.8e7"	"1.6e7"	"1.9e7"	"1.2e7"	"1.339"	"1.515"	"1.768"	"1.299"	"1.777"	"1.611"	"1.407"	"1.605"	"1.165"	"180.8"	"242.1"	"273.9"	"319.6"	"234.9"	"321.3"	"291.3"	"254.4"	"290.2"	"210.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.638"	"0"	"9.47844076156616"	"3"
"False"	"High"	"IsMasterProtein"	"O95999"	"B-cell lymphoma/leukemia 10 OS=Homo sapiens GN=BCL10 PE=1 SV=1"	"0"	"7.23324817855942"	"7.72532188841202"	"2"	"2"	"2"	"1"	"233"	"26.235"	"5.74"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.9e6"	"1.4e7"	"1.7e7"	"2.0e7"	"1.7e7"	"1.8e7"	"1.9e7"	"1.8e7"	"1.8e7"	"1.5e7"	"1.567"	"2.020"	"2.226"	"1.955"	"2.154"	"2.212"	"2.056"	"2.125"	"1.744"	"107.8"	"168.9"	"217.8"	"240.0"	"210.8"	"232.2"	"238.5"	"221.6"	"229.1"	"188.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.425"	"0"	"7.25780534744263"	"2"
"False"	"High"	"IsMasterProtein"	"Q8N4Q1-2"	"Isoform 2 of Mitochondrial intermembrane space import and assembly protein 40 OS=Homo sapiens GN=CHCHD4"	"0"	"7.2318801058152"	"11.6129032258065"	"1"	"1"	"1"	"1"	"155"	"17.374"	"4.39"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.4e6"	"2.3e7"	"3.3e7"	"3.5e7"	"2.6e7"	"3.9e7"	"3.5e7"	"3.5e7"	"3.2e7"	"3.0e7"	"3.080"	"4.451"	"4.677"	"3.527"	"5.279"	"4.708"	"4.699"	"4.319"	"4.035"	"22.6"	"69.6"	"100.6"	"105.7"	"79.7"	"119.3"	"106.4"	"106.2"	"97.6"	"91.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.292"	"0"	"6.61557817459106"	"1"
"False"	"High"	"IsMasterProtein"	"Q9NX01"	"Thioredoxin-like protein 4B OS=Homo sapiens GN=TXNL4B PE=1 SV=1"	"0"	"7.22475374025976"	"12.0805369127517"	"1"	"1"	"1"	"1"	"149"	"17.004"	"6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.9e6"	"1.6e7"	"2.7e7"	"2.8e7"	"2.5e7"	"2.6e7"	"2.7e7"	"2.5e7"	"2.5e7"	"2.1e7"	"2.676"	"4.647"	"4.759"	"4.281"	"4.453"	"4.562"	"4.278"	"4.264"	"3.624"	"58.0"	"155.2"	"269.5"	"276.0"	"248.3"	"258.3"	"264.6"	"248.1"	"247.3"	"210.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.259"	"0"	"6.3824405670166"	"1"
"False"	"High"	"IsMasterProtein"	"Q9H4A6"	"Golgi phosphoprotein 3 OS=Homo sapiens GN=GOLPH3 PE=1 SV=1"	"0"	"7.21679227765604"	"6.71140939597315"	"2"	"2"	"2"	"1"	"298"	"33.79"	"6.44"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e6"	"5.9e6"	"9.5e6"	"1.1e7"	"9.2e6"	"1.1e7"	"1.1e7"	"9.1e6"	"1.0e7"	"9.1e6"	"2.270"	"3.562"	"3.945"	"3.492"	"3.959"	"4.005"	"3.471"	"3.805"	"3.486"	"150.1"	"340.8"	"534.6"	"592.2"	"524.2"	"594.2"	"601.1"	"521.0"	"571.1"	"523.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.292"	"0"	"7.09933829307556"	"2"
"False"	"High"	"IsMasterProtein"	"Q9BRK5"	"45 kDa calcium-binding protein OS=Homo sapiens GN=SDF4 PE=1 SV=1"	"0"	"7.21405298003434"	"5.24861878453039"	"2"	"2"	"2"	"1"	"362"	"41.78"	"4.86"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.5e6"	"8.2e6"	"1.0e7"	"1.1e7"	"9.0e6"	"1.1e7"	"9.5e6"	"9.4e6"	"9.5e6"	"8.4e6"	"1.278"	"1.675"	"1.712"	"1.371"	"1.805"	"1.487"	"1.418"	"1.503"	"1.221"	"49.3"	"63.0"	"82.6"	"84.4"	"67.6"	"89.0"	"73.3"	"69.9"	"74.1"	"60.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.245"	"0"	"6.84112477302551"	"2"
"False"	"High"	"IsMasterProtein"	"Q9NW64"	"Pre-mRNA-splicing factor RBM22 OS=Homo sapiens GN=RBM22 PE=1 SV=1"	"0"	"7.20262479242037"	"2.38095238095238"	"1"	"2"	"1"	"1"	"420"	"46.865"	"8.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.7e6"	"5.7e6"	"8.8e6"	"8.6e6"	"7.5e6"	"7.8e6"	"8.1e6"	"7.0e6"	"7.5e6"	"6.9e6"	"2.074"	"3.063"	"3.020"	"2.592"	"2.784"	"2.904"	"2.581"	"2.666"	"2.540"	"140.3"	"291.0"	"429.8"	"423.7"	"363.6"	"390.6"	"407.5"	"362.1"	"374.1"	"356.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.194"	"0"	"5.69227433204651"	"1"
"False"	"High"	"IsMasterProtein"	"Q9P0P0"	"E3 ubiquitin-protein ligase RNF181 OS=Homo sapiens GN=RNF181 PE=1 SV=1"	"0"	"7.19038770186284"	"16.3398692810458"	"3"	"3"	"3"	"1"	"153"	"17.897"	"5.06"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.5e6"	"8.2e6"	"1.0e7"	"1.1e7"	"9.8e6"	"1.0e7"	"1.1e7"	"1.0e7"	"1.1e7"	"8.8e6"	"2.113"	"2.637"	"2.874"	"2.415"	"2.789"	"2.744"	"2.719"	"2.733"	"2.169"	"135.8"	"287.0"	"358.1"	"390.3"	"328.0"	"378.7"	"372.7"	"369.2"	"371.2"	"294.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.995"	"0"	"8.84112668037415"	"3"
"False"	"High"	"IsMasterProtein"	"Q9BVJ6"	"U3 small nucleolar RNA-associated protein 14 homolog A OS=Homo sapiens GN=UTP14A PE=1 SV=1"	"0"	"7.17776651976116"	"2.46433203631647"	"1"	"1"	"1"	"1"	"771"	"87.924"	"7.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e6"	"2.2e6"	"3.1e6"	"3.7e6"	"3.3e6"	"3.8e6"	"3.9e6"	"3.4e6"	"3.7e6"	"3.0e6"	"2.041"	"2.870"	"3.423"	"3.003"	"3.478"	"3.608"	"3.169"	"3.376"	"2.729"	"36.2"	"73.9"	"103.9"	"123.9"	"108.7"	"125.9"	"130.6"	"114.7"	"122.2"	"98.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.05"	"0"	"4.80648183822632"	"1"
"False"	"High"	"IsMasterProtein"	"O00160"	"Unconventional myosin-If OS=Homo sapiens GN=MYO1F PE=1 SV=3"	"0"	"7.16922251520887"	"1.91256830601093"	"2"	"3"	"1"	"1"	"1098"	"124.766"	"9.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.9e5"	"1.3e6"	"2.3e6"	"2.3e6"	"1.8e6"	"2.0e6"	"2.0e6"	"2.0e6"	"1.8e6"	"1.8e6"	"1.814"	"3.395"	"3.380"	"2.551"	"2.964"	"2.861"	"2.833"	"2.627"	"2.582"	"47.4"	"86.0"	"160.9"	"160.2"	"120.9"	"140.5"	"135.6"	"134.3"	"124.5"	"122.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.069"	"0"	"5.49046874046326"	"2"
"False"	"High"	"IsMasterProtein"	"P53370"	"Nucleoside diphosphate-linked moiety X motif 6 OS=Homo sapiens GN=NUDT6 PE=1 SV=2"	"0"	"7.16532502553726"	"10.4430379746835"	"2"	"2"	"2"	"1"	"316"	"35.656"	"8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.7e6"	"4.4e6"	"4.7e6"	"4.5e6"	"3.7e6"	"4.4e6"	"4.3e6"	"4.2e6"	"4.3e6"	"3.6e6"	"1.840"	"2.085"	"2.105"	"1.706"	"1.969"	"1.926"	"1.900"	"2.021"	"1.589"	"183.6"	"337.9"	"382.8"	"386.5"	"313.3"	"361.6"	"353.7"	"348.9"	"371.0"	"291.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.222"	"0"	"7.328444480896"	"2"
